Year,Rnd,Pick,,Pos,To,AP1,PB,St,CarAV,G,Cmp,Att,Yds,TD,Int,Att,Yds,TD,Rec,Yds,TD,Int,Sk,College/Univ
1994,5,138,Harrison Houston,WR,,0,0,0,,,,,,,,,,,,,,,,Florida
1994,7,201,Jamal Anderson,RB,2001,1,1,4,49,88,1,6,27,1,1,1329,5336,34,156,1645,7,,,Utah
,,,,,,,,,,,Passing,Passing,Passing,Passing,Passing,Rushing,Rushing,Rushing,Receiving,Receiving,Receiving,,,
Year,Rnd,Pick,,Pos,To,AP1,PB,St,CarAV,G,Cmp,Att,Yds,TD,Int,Att,Yds,TD,Rec,Yds,TD,Int,Sk,College/Univ
1993,1,9,Lincoln Kennedy,T,2003,1,3,9,71,169,,,,,,,,,,,,,,Washington
1993,2,38,Roger Harper,DB,1996,0,0,3,10,56,,,,,,,,,,,,4,1.0,Ohio St.
1993,3,67,Harold Alexander,P,1994,0,0,2,0,31,,,,,,3,-7,0,,,,,,Appalachian St.
1993,5,121,Ron George,LB,2000,0,0,2,14,124,,,,,,,,,,,,,3.0,Stanford
1993,6,151,Mitch Lyons,TE,1999,0,0,1,9,90,,,,,,,,,39,345,1,,,Michigan St.
1993,7,178,Darnell Walker,DB,2000,0,0,6,25,119,,,,,,,,,,,,16,3.0,Oklahoma
1993,8,205,Shannon Baker,WR,1994,0,0,0,0,4,,,,,,,,,2,15,0,,,Florida St.
,,,,,,,,,,,Passing,Passing,Passing,Passing,Passing,Rushing,Rushing,Rushing,Receiving,Receiving,Receiving,,,
Year,Rnd,Pick,,Pos,To,AP1,PB,St,CarAV,G,Cmp,Att,Yds,TD,Int,Att,Yds,TD,Rec,Yds,TD,Int,Sk,College/Univ
1992,1,8,Bob Whitfield,T,2006,0,1,11,70,220,,,,,,,,,,,,,,Stanford
1992,1,19,Tony Smith,RB,1994,0,0,0,4,33,,,,,,87,329,2,2,14,0,,,Southern Miss
1992,2,51,Chuck Smith,DE,2000,0,0,6,44,125,,,,,,,,,,,,3,58.5,Tennessee
1992,3,73,Howard Dinkins,LB,1993,0,0,0,0,3,,,,,,,,,,,,,,Florida St.
1992,4,104,Frankie Smith,DB,2000,0,0,0,7,103,,,,,,,,,,,,,4.0,Baylor
1992,6,158,Terry Ray,DB,1996,0,0,1,14,73,,,,,,,,,,,,4,1.0,Oklahoma
1992,7,182,Tim Paulk,LB,,0,0,0,,,,,,,,,,,,,,,,Florida
1992,8,216,Derrick Moore,RB,1995,0,0,1,10,42,,,,,,310,1197,11,26,191,1,,,NE Oklahoma
1992,8,217,Reggie Dwight,TE,,0,0,0,,,,,,,,,,,,,,,,
1992,9,243,Keith Alex,G,1993,0,0,0,1,14,,,,,,,,,,,,,,Texas A&M
1992,10,270,Darryl Hardy,LB,1997,0,0,0,2,23,,,,,,,,,,,,,,Tennessee
1992,11,297,Robin Jones,DE,,0,0,0,,,,,,,,,,,,,,,,Baylor
,,,,,,,,,,,Passing,Passing,Passing,Passing,Passing,Rushing,Rushing,Rushing,Receiving,Receiving,Receiving,,,
Year,Rnd,Pick,,Pos,To,AP1,PB,St,CarAV,G,Cmp,Att,Yds,TD,Int,Att,Yds,TD,Rec,Yds,TD,Int,Sk,College/Univ
1991,1,3,Bruce Pickens,DB,1995,0,0,0,5,48,,,,,,,,,,,,2,1.0,Nebraska
1991,1,13,Mike Pritchard,WR,1999,0,0,6,42,127,,,,,,17,102,0,422,5187,26,,,Colorado
1991,2,33,Brett Favre,QB,2010,3,11,19,155,302,6300,10169,71838,508,336,602,1844,14,2,-7,0,,,Southern Miss
1991,4,87,Moe Gardner,DT,1996,0,0,6,28,90,,,,,,,,,,,,,10.0,Illinois
1991,5,114,James Goode,LB,,0,0,0,,,,,,,,,,,,,,,,Oklahoma
1991,6,145,Erric Pegram,RB,1997,0,0,3,29,103,,,,,,855,3398,13,116,833,1,,,North Texas
1991,7,172,Brian K. Mitchell,DB,1993,0,0,0,2,36,,,,,,,,,,,,1,2.0,BYU
1991,7,186,Mark Tucker,G,1994,0,0,0,2,16,,,,,,,,,,,,,,USC
1991,8,199,Randy Austin,TE,,0,0,0,,,,,,,,,,,,,,,,UCLA
1991,9,226,Ernie Logan,NT,2000,0,0,2,26,119,,,,,,,,,,,,,11.0,East Carolina
1991,10,256,Walter Sutton,WR,,0,0,0,,,,,,,,,,,,,,,,SW Minnesota
1991,10,258,Pete Lucas,T,,0,0,0,,,,,,,,,,,,,,,,Wisc-Stevens Point
1991,11,283,Joe Sims,T,1995,0,0,1,14,53,,,,,,,,,,,,,,Nebraska
1991,12,310,Bob Christian,RB,2002,0,0,6,22,135,,,,,,193,831,12,230,2048,7,,,Northwestern
,,,,,,,,,,,Passing,Passing,Passing,Passing,Passing,Rushing,Rushing,Rushing,Receiving,Receiving,Receiving,,,
Year,Rnd,Pick,,Pos,To,AP1,PB,St,CarAV,G,Cmp,Att,Yds,TD,Int,Att,Yds,TD,Rec,Yds,TD,Int,Sk,College/Univ
1990,1,20,Steve Broussard,RB,1998,0,0,1,22,121,0,1,0,0,0,578,2625,19,126,882,3,,,Washington St.
1990,2,27,Darion Conner,LB,1997,0,0,6,32,114,,,,,,,,,,,,1,33.0,Jackson St.
1990,3,55,Oliver Barnett,DE,1995,0,0,0,13,85,,,,,,,,,,,,,5.0,Kentucky
1990,5,121,Reggie Redding,G,1992,0,0,1,4,27,,,,,,,,,,,,,,Cal State-Fullerton
1990,6,139,Mike Pringle,RB,1990,0,0,0,0,3,,,,,,2,9,0,,,,,,Cal State-Fullerton
1990,8,195,Tory Epps,NT,1995,0,0,1,12,70,,,,,,,,,,,,,5.5,Memphis
1990,9,222,Darrell Jordan,LB,,0,0,0,,,,,,,,,,,,,,,,Northern Arizona
1990,10,250,Donnie Salum,LB,,0,0,0,,,,,,,,,,,,,,,,Arizona
1990,11,278,Chris Ellison,DB,,0,0,0,,,,,,,,,,,,,,,,Houston
1990,12,305,Shawn McCarthy,P,1992,0,0,2,0,29,1,1,11,0,0,3,-10,0,,,,,,Purdue
,,,,,,,,,,,Passing,Passing,Passing,Passing,Passing,Rushing,Rushing,Rushing,Receiving,Receiving,Receiving,,,
Year,Rnd,Pick,,Pos,To,AP1,PB,St,CarAV,G,Cmp,Att,Yds,TD,Int,Att,Yds,TD,Rec,Yds,TD,Int,Sk,College/Univ
