Year,Rnd,Pick,,Pos,To,AP1,PB,St,CarAV,G,Cmp,Att,Yds,TD,Int,Att,Yds,TD,Rec,Yds,TD,Int,Sk,College/Univ
Year,Rnd,Pick,,Pos,To,AP1,PB,St,CarAV,G,Cmp,Att,Yds,TD,Int,Att,Yds,TD,Rec,Yds,TD,Int,Sk,College/Univ
2001,1,6,Richard Seymour,DE,2012,3,7,11,90,164,,,,,,,,,,,,2,57.5,Georgia
2001,2,48,Matt Light,T,2011,1,3,10,86,155,,,,,,,,,,,,,,Purdue
2001,3,86,Brock Williams,DB,2004,0,0,0,1,12,,,,,,,,,,,,,,Notre Dame
2001,4,96,Kenyatta Jones,T,2004,0,0,1,7,21,,,,,,,,,,,,,,South Florida
2001,4,119,Jabari Holloway,TE,2003,0,0,2,3,26,,,,,,,,,15,157,0,,,Notre Dame
2001,5,163,Hakim Akbar,LB,2002,0,0,0,0,10,,,,,,,,,,,,,,Washington
2001,6,180,Arther Love,TE,,0,0,0,,,,,,,,,,,,,,,,South Carolina St.
2001,6,200,Leonard Myers,DB,2003,0,0,0,1,17,,,,,,,,,,,,,,Miami (FL)
2001,7,216,Owen Pochman,K,2003,0,0,0,0,16,,,,,,,,,,,,,,BYU
2001,7,239,T.J. Turner,LB,2001,0,0,0,0,2,,,,,,,,,,,,,,Michigan St.
,,,,,,,,,,,Passing,Passing,Passing,Passing,Passing,Rushing,Rushing,Rushing,Receiving,Receiving,Receiving,,,
Year,Rnd,Pick,,Pos,To,AP1,PB,St,CarAV,G,Cmp,Att,Yds,TD,Int,Att,Yds,TD,Rec,Yds,TD,Int,Sk,College/Univ
2000,2,46,Adrian Klemm,G,2005,0,0,0,8,42,,,,,,,,,,,,,,Hawaii
2000,3,76,J.R. Redmond,RB,2004,0,0,0,9,50,,,,,,194,676,1,68,502,2,,,Arizona St.
2000,4,127,Greg Randall,T,2003,0,0,2,17,51,,,,,,,,,,,,,,Michigan St.
2000,5,141,Dave Stachelski,TE,2001,0,0,0,0,9,,,,,,,,,1,5,0,,,Boise St.
2000,5,161,Jeff Marriott,DT,,0,0,0,,,,,,,,,,,,,,,,Missouri
2000,6,187,Antwan Harris,DB,2003,0,0,0,5,52,,,,,,,,,,,,1,1.0,Virginia
2000,6,199,Tom Brady,QB,2012,2,8,11,140,177,3798,5958,44806,334,123,402,748,14,1,23,0,,,Michigan
2000,6,201,David Nugent,DE,2002,0,0,0,2,24,,,,,,,,,,,,,,Purdue
2000,7,226,Casey Tisdale,LB,,0,0,0,,,,,,,,,,,,,,,,New Mexico
2000,7,239,Patrick Pass,FB,2007,0,0,0,15,79,,,,,,128,526,3,66,570,1,,,Georgia
,,,,,,,,,,,Passing,Passing,Passing,Passing,Passing,Rushing,Rushing,Rushing,Receiving,Receiving,Receiving,,,
Year,Rnd,Pick,,Pos,To,AP1,PB,St,CarAV,G,Cmp,Att,Yds,TD,Int,Att,Yds,TD,Rec,Yds,TD,Int,Sk,College/Univ
1999,1,17,Damien Woody,C,2010,0,1,11,50,173,,,,,,,,,,,,,,Boston Col.
1999,1,28,Andy Katzenmoyer,LB,2000,0,0,1,9,24,,,,,,,,,,,,1,3.5,Ohio St.
1999,2,46,Kevin Faulk,RB,2011,0,0,4,56,161,2,4,21,0,0,864,3607,16,431,3701,15,,,LSU
1999,3,91,Tony George,DB,2000,0,0,0,3,31,,,,,,,,,,,,,,Florida
1999,5,154,Derrick Fletcher,T,2005,0,0,0,3,20,,,,,,,,,,,,,,Baylor
1999,6,180,Marcus Washington,DB,,0,0,0,,,,,,,,,,,,,,,,Colorado
1999,7,227,Michael Bishop,QB,2000,0,0,0,0,8,3,9,80,1,1,7,-1,0,,,,,,Kansas St.
1999,7,241,Sean Morey,WR,2009,0,1,0,1,109,,,,,,1,13,0,11,168,0,,,Brown
,,,,,,,,,,,Passing,Passing,Passing,Passing,Passing,Rushing,Rushing,Rushing,Receiving,Receiving,Receiving,,,
Year,Rnd,Pick,,Pos,To,AP1,PB,St,CarAV,G,Cmp,Att,Yds,TD,Int,Att,Yds,TD,Rec,Yds,TD,Int,Sk,College/Univ
1998,1,18,Robert Edwards,RB,2002,0,0,1,13,28,,,,,,311,1222,10,53,457,4,,,Georgia
1998,1,22,Tebucky Jones,DB,2005,0,0,5,27,109,,,,,,,,,,,,6,4.5,Syracuse
1998,2,52,Tony Simmons,WR,2002,0,0,0,8,48,,,,,,,,,58,998,6,,,Wisconsin
1998,2,54,Rod Rutledge,TE,2002,0,0,2,8,70,,,,,,,,,27,204,1,,,Alabama
1998,3,81,Chris Floyd,RB,2000,0,0,0,0,42,,,,,,14,33,0,4,43,0,,,Michigan
1998,3,83,Greg Spires,DE,2007,0,0,6,49,147,,,,,,,,,,,,,39.5,Florida St.
1998,4,115,Leonta Rheams,DT,1998,0,0,0,0,6,,,,,,,,,,,,,,Houston
1998,5,145,Ron Merkerson,LB,,0,0,0,,,,,,,,,,,,,,,,Colorado
1998,6,176,Harold Shaw,RB,2000,0,0,0,0,35,,,,,,18,35,0,4,42,0,,,Southern Miss
1998,7,211,Jason Andersen,G,2002,0,0,0,1,19,,,,,,,,,,,,,,BYU
,,,,,,,,,,,Passing,Passing,Passing,Passing,Passing,Rushing,Rushing,Rushing,Receiving,Receiving,Receiving,,,
Year,Rnd,Pick,,Pos,To,AP1,PB,St,CarAV,G,Cmp,Att,Yds,TD,Int,Att,Yds,TD,Rec,Yds,TD,Int,Sk,College/Univ
1997,1,29,Chris Canty,DB,2000,0,0,1,8,61,,,,,,,,,,,,4,3.0,Kansas St.
1997,2,59,Brandon Mitchell,DE,2004,0,0,3,23,96,,,,,,,,,,,,,11.0,Texas A&M
1997,3,61,Sedrick Shaw,RB,1999,0,0,0,2,18,,,,,,55,258,1,9,34,0,,,Iowa
1997,3,89,Chris Carter,DB,2002,0,0,2,17,92,,,,,,,,,,,,5,4.0,Texas
1997,4,97,Damon Denson,G,1999,0,0,0,2,14,,,,,,,,,,,,,,Michigan
1997,4,125,Ed Ellis,T,2003,0,0,0,6,54,,,,,,,,,,,,,,Buffalo
1997,5,159,Vernon Crawford,LB,1999,0,0,0,3,41,,,,,,,,,,,,,,Florida St.
1997,6,192,Tony Gaiter,WR,1998,0,0,0,0,6,,,,,,,,,,,,,,Miami (FL)
1997,7,230,Scott Rehberg,G,2003,0,0,1,9,79,,,,,,,,,,,,,,Central Michigan
,,,,,,,,,,,Passing,Passing,Passing,Passing,Passing,Rushing,Rushing,Rushing,Receiving,Receiving,Receiving,,,
Year,Rnd,Pick,,Pos,To,AP1,PB,St,CarAV,G,Cmp,Att,Yds,TD,Int,Att,Yds,TD,Rec,Yds,TD,Int,Sk,College/Univ
1996,1,7,Terry Glenn,WR,2007,0,1,9,66,137,0,2,0,0,0,20,139,1,593,8823,44,,,Ohio St.
1996,2,36,Lawyer Milloy,DB,2010,1,4,14,78,234,,,,,,,,,,,,25,21.0,Washington
1996,3,86,Tedy Bruschi,LB,2008,0,1,9,70,189,,,,,,,,,,,,12,30.5,Arizona
1996,4,101,Heath Irwin,G,2002,0,0,1,13,87,,,,,,,,,,,,,,Colorado
1996,4,119,Chris Sullivan,DE,2000,0,0,1,15,78,,,,,,,,,,,,,3.0,Boston Col.
1996,4,124,Kantroy Barber,RB,1999,0,0,0,0,2,,,,,,,,,,,,,,West Virginia
1996,5,139,John Elmore,G,,0,0,0,,,,,,,,,,,,,,,,Texas
1996,5,149,Christian Peter,DT,2002,0,0,2,19,81,,,,,,,,,,,,,3.5,Nebraska
1996,6,173,Chris Griffin,TE,,0,0,0,,,,,,,,,,,,,,,,New Mexico
1996,6,195,Marrio Grier,RB,1997,0,0,0,2,32,0,1,0,0,0,60,180,2,1,8,0,,,Tenn-Chattanooga
1996,6,206,Devin Wyman,DT,1997,0,0,0,2,15,,,,,,,,,,,,,1.0,Kentucky St.
1996,7,216,Lovett Purnell,TE,1999,0,0,0,4,36,,,,,,,,,19,159,5,,,West Virginia
1996,7,247,J.R. Conrad,G,1997,0,0,0,1,12,,,,,,,,,,,,,,Oklahoma
,,,,,,,,,,,Passing,Passing,Passing,Passing,Passing,Rushing,Rushing,Rushing,Receiving,Receiving,Receiving,,,
Year,Rnd,Pick,,Pos,To,AP1,PB,St,CarAV,G,Cmp,Att,Yds,TD,Int,Att,Yds,TD,Rec,Yds,TD,Int,Sk,College/Univ
1995,1,23,Ty Law,DB,2009,2,5,12,86,203,,,,,,,,,,,,53,5.0,Michigan
1995,2,57,Ted Johnson,LB,2004,0,0,7,46,125,,,,,,,,,,,,1,11.5,Colorado
1995,3,74,Curtis Martin HOF,RB,2005,1,5,11,100,168,2,2,36,2,0,3518,14101,90,484,3329,10,,,Pittsburgh
1995,3,88,Jimmy Hitchcock,DB,2002,0,0,3,30,101,,,,,,,,,,,,19,2.0,North Carolina
1995,4,112,Dave Wohlabaugh,C,2003,0,0,9,41,128,,,,,,,,,,,,,,Syracuse
1995,6,195,Dino Philyaw,RB,1999,0,0,0,0,23,,,,,,16,54,1,2,23,0,,,Oregon
1995,7,234,Carlos Yancy,DB,1995,0,0,0,0,4,,,,,,,,,,,,,,Georgia
,,,,,,,,,,,Passing,Passing,Passing,Passing,Passing,Rushing,Rushing,Rushing,Receiving,Receiving,Receiving,,,
Year,Rnd,Pick,,Pos,To,AP1,PB,St,CarAV,G,Cmp,Att,Yds,TD,Int,Att,Yds,TD,Rec,Yds,TD,Int,Sk,College/Univ
1994,1,4,Willie McGinest,DE,2008,0,2,13,78,212,,,,,,,,,,,,5,86.0,USC
1994,2,35,Kevin Lee,WR,1996,0,0,0,1,9,,,,,,1,4,0,8,107,0,,,Alabama
1994,3,78,Ervin Collier,DT,,0,0,0,,,,,,,,,,,,,,,,Florida A&M
1994,3,90,Joe Burch,C,,0,0,0,,,,,,,,,,,,,,,,Texas Southern
1994,4,121,John Burke,TE,1998,0,0,0,6,60,,,,,,,,,28,273,0,,,Virginia Tech
1994,5,135,Pat O'Neill,P,1995,0,0,2,0,25,,,,,,,,,,,,,,Syracuse
1994,6,166,Steve Hawkins,WR,1994,0,0,0,0,7,,,,,,,,,2,22,0,,,West. Michigan
1994,6,168,Max Lane,T,2000,0,0,4,31,100,,,,,,,,,,,,,,Navy
1994,7,198,Jay Walker,QB,1997,0,0,0,0,1,2,2,31,0,0,,,,,,,,,Howard
1994,7,222,Marty Moore,LB,2001,0,0,1,14,112,,,,,,,,,,,,3,1.0,Kentucky
,,,,,,,,,,,Passing,Passing,Passing,Passing,Passing,Rushing,Rushing,Rushing,Receiving,Receiving,Receiving,,,
Year,Rnd,Pick,,Pos,To,AP1,PB,St,CarAV,G,Cmp,Att,Yds,TD,Int,Att,Yds,TD,Rec,Yds,TD,Int,Sk,College/Univ
1993,1,1,Drew Bledsoe,QB,2006,0,4,12,103,194,3839,6717,44611,251,206,385,764,10,1,-9,0,,,Washington St.
1993,2,31,Chris Slade,LB,2001,0,1,6,53,142,,,,,,,,,,,,3,53.5,Virginia
1993,2,51,Todd Rucci,G,1999,0,0,5,28,85,,,,,,,,,,,,,,Penn St.
1993,2,56,Vincent Brisby,WR,2000,0,0,3,24,86,,,,,,,,,221,3202,14,,,La-Monroe
1993,4,86,Kevin L. Johnson,DT,1997,0,0,1,7,38,,,,,,,,,,,,,7.0,Texas Southern
1993,4,110,Corwin Brown,DB,2000,0,0,1,15,120,,,,,,,,,1,26,0,3,0.5,Michigan
1993,5,113,Scott Sisson,K,1996,0,0,2,0,29,,,,,,,,,,,,,,Georgia Tech
1993,5,138,Rich Griffith,TE,2000,0,0,1,8,90,,,,,,,,,21,296,0,,,Arizona
1993,6,142,Lawrence Hatch,DB,,0,0,0,,,,,,,,,,,,,,,,Florida
1993,8,198,Troy Brown,WR,2007,0,1,5,55,192,0,1,0,0,0,29,178,0,557,6366,31,3,,Marshall
,,,,,,,,,,,Passing,Passing,Passing,Passing,Passing,Rushing,Rushing,Rushing,Receiving,Receiving,Receiving,,,
Year,Rnd,Pick,,Pos,To,AP1,PB,St,CarAV,G,Cmp,Att,Yds,TD,Int,Att,Yds,TD,Rec,Yds,TD,Int,Sk,College/Univ
1992,1,13,Eugene Chung,G,1997,0,0,2,11,55,,,,,,,,,,,,,,Virginia Tech
1992,2,35,Rod M. Smith,DB,1998,0,0,1,18,102,,,,,,,,,,,,5,1.5,Notre Dame
1992,3,64,Todd F. Collins,LB,2000,0,0,7,32,106,,,,,,,,,,,,2,3.5,Carson-Newman
1992,3,71,Kevin Turner,FB,1999,0,0,6,27,106,0,1,0,0,0,160,635,1,236,2015,10,,,Alabama
1992,4,90,Dion Lambert,DB,1994,0,0,0,4,31,,,,,,,,,,,,1,1.0,UCLA
1992,4,93,Darren Anderson,DB,1998,0,0,0,6,74,,,,,,,,,,,,2,2.0,Toledo
1992,5,116,Dwayne Sabb,LB,1996,0,0,3,15,74,,,,,,,,,,,,3,7.0,New Hampshire
1992,6,165,Tracy Boyd,G,,0,0,0,,,,,,,,,,,,,,,,Elizabeth City St.
1992,7,176,Wayne Hawkins,WR,,0,0,0,,,,,,,,,,,,,,,,SW Minnesota
1992,7,194,Jim Gray,DT,,0,0,0,,,,,,,,,,,,,,,,West Virginia
1992,8,204,Scott Lockwood,RB,1993,0,0,0,1,6,,,,,,35,162,0,,,,,,USC
1992,8,205,Sam Gash,FB,2003,0,2,5,24,177,,,,,,121,327,2,169,1347,13,,,Penn St.
1992,9,232,David Dixon,G,2004,0,0,8,52,152,,,,,,,,,,,,,,Arizona St.
1992,10,261,Turner Baur,TE,,0,0,0,,,,,,,,,,,,,,,,Stanford
1992,10,277,Steve Gordon,C,1998,0,0,0,2,13,,,,,,,,,,,,,,California
1992,11,288,Mike Petko,LB,,0,0,0,,,,,,,,,,,,,,,,Nebraska
1992,12,333,Freeman Baysinger,WR,,0,0,0,,,,,,,,,,,,,,,,Humboldt St.
,,,,,,,,,,,Passing,Passing,Passing,Passing,Passing,Rushing,Rushing,Rushing,Receiving,Receiving,Receiving,,,
