Year,Rnd,Pick,,Pos,To,AP1,PB,St,CarAV,G,Cmp,Att,Yds,TD,Int,Att,Yds,TD,Rec,Yds,TD,Int,Sk,College/Univ
1991,12,331,Joe Brunson,DT,,0,0,0,,,,,,,,,,,,,,,,Tenn-Chattanooga
,,,,,,,,,,,Passing,Passing,Passing,Passing,Passing,Rushing,Rushing,Rushing,Receiving,Receiving,Receiving,,,
Year,Rnd,Pick,,Pos,To,AP1,PB,St,CarAV,G,Cmp,Att,Yds,TD,Int,Att,Yds,TD,Rec,Yds,TD,Int,Sk,College/Univ
1990,1,9,Richmond Webb,T,2002,2,7,12,98,184,,,,,,,,,,,,,,Texas A&M
1990,2,39,Keith Sims,G,2000,0,3,9,56,142,,,,,,,,,1,9,0,,,Iowa St.
1990,3,66,Alfred Oglesby,NT,1995,0,0,1,11,59,,,,,,,,,,,,,4.0,Houston
1990,4,93,Scott Mitchell,QB,2001,0,0,5,50,99,1301,2346,15692,95,81,172,485,11,,,,,,Utah
1990,5,137,Leroy Holt,RB,,0,0,0,,,,,,,,,,,,,,,,USC
1990,6,151,Sean Vanhorse,DB,1996,0,0,1,11,70,,,,,,,,,,,,6,,Howard
1990,8,205,Thomas Woods,WR,,0,0,0,,,,,,,,,,,,,,,,Tennessee
1990,9,231,Phil Ross,TE,,0,0,0,,,,,,,,,,,,,,,,Oregon St.
1990,12,315,Bobby Harden,DB,1993,0,0,0,3,29,,,,,,,,,,,,2,1.0,Miami (FL)
,,,,,,,,,,,Passing,Passing,Passing,Passing,Passing,Rushing,Rushing,Rushing,Receiving,Receiving,Receiving,,,
