Year,Rnd,Pick,,Pos,To,AP1,PB,St,CarAV,G,Cmp,Att,Yds,TD,Int,Att,Yds,TD,Rec,Yds,TD,Int,Sk,College/Univ
Year,Rnd,Pick,,Pos,To,AP1,PB,St,CarAV,G,Cmp,Att,Yds,TD,Int,Att,Yds,TD,Rec,Yds,TD,Int,Sk,College/Univ
1991,2,28,Mike Dumas,DB,2000,0,0,4,21,102,,,,,,,,,,,,7,5.0,Indiana
1991,2,38,Darryll Lewis,DB,2000,0,1,6,47,141,,,,,,,,,,,,32,5.0,Arizona
1991,2,44,John Flannery,G,1998,0,0,2,18,80,,,,,,,,,1,2,0,,,Syracuse
1991,3,71,Steve Jackson,DB,1999,0,0,1,18,118,,,,,,,,,,,,13,9.0,Purdue
1991,3,79,Kevin Donnalley,G,2003,0,0,10,44,193,,,,,,,,,,,,,,North Carolina
1991,4,101,David Rocker,DT,1994,0,0,0,3,34,,,,,,,,,,,,,1.5,Auburn
1991,4,102,Marcus Robertson,DB,2002,1,0,10,59,162,,,,,,,,,,,,24,1.5,Iowa St.
1991,5,129,Gary Wellman,WR,1994,0,0,0,5,28,,,,,,3,3,0,41,542,1,,,USC
1991,7,183,Kyle Freeman,LB,,0,0,0,,,,,,,,,,,,,,,,
1991,8,214,Gary Brown,RB,1999,0,0,3,27,99,,,,,,1032,4300,21,84,631,3,,,Penn St.
1991,9,240,Shawn Jefferson,WR,2003,0,0,7,53,195,,,,,,15,146,0,470,7023,29,,,Central Florida
1991,10,267,Curtis Moore,LB,,0,0,0,,,,,,,,,,,,,,,,Kansas
1991,11,294,James Smith,DB,,0,0,0,,,,,,,,,,,,,,,,Richmond
1991,12,325,Alex Johnson,WR,1991,0,0,0,0,5,,,,,,,,,,,,,,Miami (FL)
,,,,,,,,,,,Passing,Passing,Passing,Passing,Passing,Rushing,Rushing,Rushing,Receiving,Receiving,Receiving,,,
Year,Rnd,Pick,,Pos,To,AP1,PB,St,CarAV,G,Cmp,Att,Yds,TD,Int,Att,Yds,TD,Rec,Yds,TD,Int,Sk,College/Univ
1990,1,15,Lamar Lathon,LB,1998,0,1,6,50,115,,,,,,,,,,,,4,37.5,Houston
1990,2,41,Jeff Alm,DT,1993,0,0,1,5,44,,,,,,,,,,,,,2.5,Notre Dame
1990,3,72,Willis Peguese,DE,1993,0,0,0,5,35,,,,,,,,,,,,,2.0,Miami (FL)
1990,4,99,Eric Still,G,,0,0,0,,,,,,,,,,,,,,,,Tennessee
1990,5,126,Richard Newbill,LB,1992,0,0,0,1,11,,,,,,,,,,,,,,Miami (FL)
1990,6,153,Tony Jones,WR,1993,0,0,0,7,43,,,,,,1,-2,0,63,798,9,,,Texas
1990,7,184,Andy Murray,RB,,0,0,0,,,,,,,,,,,,,,,,Kentucky
1990,8,211,Brett Tucker,DB,,0,0,0,,,,,,,,,,,,,,,,Northern Illinois
1990,9,237,Pat Coleman,WR,1994,0,0,0,4,52,,,,,,2,3,0,42,575,2,,,Mississippi
1990,10,264,Dee Thomas,DB,1990,0,0,0,0,6,,,,,,,,,,,,,,Nicholls St.
1990,11,295,Joey Banes,T,1990,0,0,0,0,1,,,,,,,,,,,,,,Houston
1990,12,321,Reggie Slack,QB,,0,0,0,,,,,,,,,,,,,,,,Auburn
,,,,,,,,,,,Passing,Passing,Passing,Passing,Passing,Rushing,Rushing,Rushing,Receiving,Receiving,Receiving,,,
Year,Rnd,Pick,,Pos,To,AP1,PB,St,CarAV,G,Cmp,Att,Yds,TD,Int,Att,Yds,TD,Rec,Yds,TD,Int,Sk,College/Univ
1989,1,23,David W. Williams,T,1997,0,0,8,46,128,,,,,,,,,,,,,,Florida
1989,2,50,Scott Kozak,LB,1993,0,0,0,4,80,,,,,,,,,,,,,0.5,Oregon
1989,3,77,Bubba McDowell,DB,1995,0,0,5,36,102,,,,,,,,,,,,17,5.0,Miami (FL)
1989,4,104,Rod Harris,WR,1991,0,0,0,0,38,,,,,,,,,2,28,0,,,Texas A&M
1989,5,131,Glenn Montgomery,DT,1996,0,0,3,26,114,,,,,,,,,,,,,13.5,Houston
1989,6,157,Bo Orlando,DB,1998,0,0,3,23,129,,,,,,,,,,,,10,2.0,West Virginia
1989,7,190,Tracy Rogers,LB,1996,0,0,1,13,75,,,,,,,,,,,,,,Fresno St.
1989,8,217,Alvoid Mays,DB,1995,0,0,0,9,74,,,,,,,,,,,,5,1.0,West Virginia
1989,9,244,Bob Mrosko,TE,1991,0,0,1,5,42,,,,,,,,,14,145,1,,,Penn St.
1989,10,271,Tracy Johnson,RB,1996,0,0,1,2,121,,,,,,60,228,6,28,218,2,,,Clemson
1989,11,298,Brian Smider,T,,0,0,0,,,,,,,,,,,,,,,,West Virginia
1989,12,325,Chuck Hartlieb,QB,,0,0,0,,,,,,,,,,,,,,,,Iowa
,,,,,,,,,,,Passing,Passing,Passing,Passing,Passing,Rushing,Rushing,Rushing,Receiving,Receiving,Receiving,,,
Year,Rnd,Pick,,Pos,To,AP1,PB,St,CarAV,G,Cmp,Att,Yds,TD,Int,Att,Yds,TD,Rec,Yds,TD,Int,Sk,College/Univ
1988,1,22,Lorenzo White,RB,1995,0,1,3,43,107,,,,,,1062,4242,30,192,1738,6,,,Michigan St.
1988,2,48,Quintin Jones,DB,1990,0,0,0,0,5,,,,,,,,,,,,,,Pittsburgh
1988,3,72,Greg Montgomery,P,1997,1,1,9,0,142,,,,,,7,14,0,,,,,,Michigan St.
1988,5,125,Cris Dishman,DB,2000,1,2,11,73,199,,,,,,,,,,,,43,1.5,Purdue
1988,5,130,Chris Verhulst,TE,1990,0,0,0,3,28,,,,,,,,,7,61,0,,,Cal State-Chico
1988,6,157,Kurt Crain,LB,,0,0,0,,,,,,,,,,,,,,,,Auburn
1988,7,187,Tracey Eaton,DB,1993,0,0,0,5,60,,,,,,,,,,,,4,,Portland
1988,8,214,David Viaene,C,1992,0,0,0,3,21,,,,,,,,,,,,,,Minnesota-Duluth
1988,9,241,David Spradlin,LB,,0,0,0,,,,,,,,,,,,,,,,TCU
1988,10,271,Marco Johnson,WR,,0,0,0,,,,,,,,,,,,,,,,Hawaii
1988,11,298,Jethro Franklin,DE,1989,0,0,0,1,7,,,,,,,,,,,,,,Fresno St.
1988,12,325,John Brantley,LB,1992,0,0,0,2,20,,,,,,,,,,,,,,Georgia
,,,,,,,,,,,Passing,Passing,Passing,Passing,Passing,Rushing,Rushing,Rushing,Receiving,Receiving,Receiving,,,
Year,Rnd,Pick,,Pos,To,AP1,PB,St,CarAV,G,Cmp,Att,Yds,TD,Int,Att,Yds,TD,Rec,Yds,TD,Int,Sk,College/Univ
1987,1,3,Alonzo Highsmith,RB,1992,0,0,2,12,65,,,,,,283,1195,7,42,428,3,,,Miami (FL)
1987,1,20,Haywood Jeffires,WR,1996,1,3,6,52,132,,,,,,,,,535,6334,50,,,North Carolina St.
1987,2,46,Walter Johnson,LB,1989,0,0,0,3,41,,,,,,,,,,,,,,Louisiana Tech
1987,3,64,Cody Carlson,QB,1994,0,0,0,15,45,370,659,4469,21,28,81,217,4,,,,,,Baylor
1987,4,105,Mark Dusbabek,LB,1991,0,0,1,7,31,,,,,,,,,,,,1,,Minnesota
1987,5,133,Spencer Tillman,RB,1994,0,0,0,1,115,,,,,,40,181,1,3,7,1,,,Oklahoma
1987,6,147,Al Smith,LB,1996,1,2,8,55,125,,,,,,,,,,,,2,5.5,Utah St.
1987,6,159,Toby Caston,LB,1993,0,0,0,6,90,,,,,,,,,,,,,,LSU
1987,7,176,Robert Banks,DE,1990,0,0,2,13,44,,,,,,,,,,,,,4.0,Notre Dame
1987,8,202,Michel James,WR,,0,0,0,,,,,,,,,,,,,,,,Washington St.
1987,9,231,Wes Neighbors,C,,0,0,0,,,,,,,,,,,,,,,,Alabama
1987,10,258,Curtis Duncan,WR,1993,0,1,4,35,102,,,,,,1,0,0,322,3935,20,,,Northwestern
1987,11,287,John H. Davis,G,1994,0,0,4,26,104,,,,,,,,,,,,,,Georgia Tech
1987,12,314,Ira Valentine,RB,1987,0,0,0,0,7,,,,,,5,10,0,2,10,0,,,Texas A&M
,,,,,,,,,,,Passing,Passing,Passing,Passing,Passing,Rushing,Rushing,Rushing,Receiving,Receiving,Receiving,,,
Year,Rnd,Pick,,Pos,To,AP1,PB,St,CarAV,G,Cmp,Att,Yds,TD,Int,Att,Yds,TD,Rec,Yds,TD,Int,Sk,College/Univ
1986,1,3,Jim Everett,QB,1997,0,1,10,87,158,2841,4923,34837,203,175,257,596,4,,,,,,Purdue
1986,2,34,Ernest Givins,WR,1995,0,2,10,65,147,0,2,0,0,0,35,345,1,571,8215,49,,,Louisville
1986,3,61,Allen Pinkett,RB,1991,0,0,1,24,87,,,,,,561,2324,21,119,921,5,,,Notre Dame
1986,5,114,Jeff Parks,TE,1988,0,0,0,1,15,,,,,,,,,1,22,0,,,Auburn
1986,6,145,Ray Wallace,RB,1989,0,0,1,3,29,,,,,,76,330,4,24,211,2,,,Purdue
1986,8,199,Larry Griffin,DB,1993,0,0,0,12,89,,,,,,,,,,,,13,,North Carolina
1986,9,225,Bob Sebring,LB,,0,0,0,,,,,,,,,,,,,,,,Illinois
1986,10,256,Don Sommer,T,1987,0,0,0,1,3,,,,,,,,,,,,,,Texas-El Paso
1986,11,283,Mark Cochran,T,1987,0,0,0,2,3,,,,,,,,,,,,,,Baylor
1986,12,310,Chuck Banks,RB,1987,0,0,0,3,16,,,,,,79,325,0,16,121,0,,,West Virginia Tech
,,,,,,,,,,,Passing,Passing,Passing,Passing,Passing,Rushing,Rushing,Rushing,Receiving,Receiving,Receiving,,,
Year,Rnd,Pick,,Pos,To,AP1,PB,St,CarAV,G,Cmp,Att,Yds,TD,Int,Att,Yds,TD,Rec,Yds,TD,Int,Sk,College/Univ
1985,1,3,Ray Childress,DT,1996,1,5,10,90,163,,,,,,,,,,,,,76.5,Texas A&M
1985,1,11,Richard J. Johnson,DB,1992,0,0,2,19,98,,,,,,,,,,,,15,1.0,Wisconsin
1985,2,36,Richard Byrd,DE,1989,0,0,3,19,75,,,,,,,,,,,,1,5.0,Southern Miss
1985,3,82,Mike P. Kelley,C,1987,0,0,0,1,17,,,,,,,,,,,,,,Notre Dame
1985,4,87,Tom Briehl,LB,1987,0,0,0,2,19,,,,,,,,,,,,,,Stanford
1985,5,133,Frank Bush,LB,1986,0,0,1,6,19,,,,,,,,,,,,,4.0,North Carolina St.
1985,5,138,Lee Johnson,P,2002,0,0,15,0,259,5,6,37,2,0,10,-32,0,,,,,,BYU
1985,6,153,Joe Krakoski,LB,1986,0,0,0,1,8,,,,,,,,,,,,,,Washington
1985,7,170,Mike Akiu,WR,1986,0,0,0,0,20,,,,,,,,,6,99,0,,,Hawaii
1985,8,199,Chuck Thomas,C,1992,0,0,0,6,73,,,,,,,,,,,,,,Oklahoma
1985,9,226,Steve Tasker,WR,1997,0,7,0,7,169,,,,,,20,130,0,51,779,9,,,Northwestern
1985,10,255,Mike Golic,DT,1993,0,0,3,26,115,,,,,,,,,,,,3,11.5,Notre Dame
1985,11,281,Willie Drewrey,WR,1993,0,0,0,11,128,,,,,,2,-4,0,106,1601,7,,,West Virginia
1985,12,311,Mark Vonder Haar,DT,,0,0,0,,,,,,,,,,,,,,,,Minnesota
,,,,,,,,,,,Passing,Passing,Passing,Passing,Passing,Rushing,Rushing,Rushing,Receiving,Receiving,Receiving,,,
Year,Rnd,Pick,,Pos,To,AP1,PB,St,CarAV,G,Cmp,Att,Yds,TD,Int,Att,Yds,TD,Rec,Yds,TD,Int,Sk,College/Univ
1984,1,2,Dean Steinkuhler,T,1991,0,0,5,37,100,,,,,,,,,,,,,,Nebraska
1984,2,29,Doug Smith,NT,1992,0,0,5,31,101,,,,,,,,,,,,1,14.0,Auburn
1984,2,54,Bo Eason,DB,1987,0,0,2,11,38,,,,,,,,,,,,6,3.5,California-Davis
1984,3,58,Johnny Meads,LB,1992,0,0,6,38,119,,,,,,,,,,,,1,23.5,Nicholls St.
1984,4,85,Mark Studaway,DE,1987,0,0,0,1,14,,,,,,,,,,,,,0.5,Tennessee
1984,4,100,Patrick Allen,DB,1990,0,0,5,24,106,,,,,,,,,,,,7,,Utah St.
1984,5,114,Robert Lyles,LB,1991,0,0,7,46,109,,,,,,,,,,,,10,10.0,TCU
1984,6,141,John Grimsley,LB,1993,0,1,7,39,133,,,,,,,,,,,,1,2.0,Kentucky
1984,6,161,Eric Mullins,WR,1984,0,0,0,1,13,,,,,,1,0,0,6,85,1,,,Stanford
1984,7,170,Willie Joyner,RB,1984,0,0,0,0,10,,,,,,14,22,0,,,,,,Maryland
1984,8,197,Kevin Baugh,WR,,0,0,0,,,,,,,,,,,,,,,,Penn St.
1984,9,226,Jeff Donaldson,DB,1993,0,0,5,29,151,,,,,,,,,,,,12,5.5,Colorado
1984,9,228,Mike Johnson,DE,1984,0,0,0,1,16,,,,,,,,,,,,,0.5,Illinois
1984,9,252,Mike Russell,LB,,0,0,0,,,,,,,,,,,,,,,,Toledo
,,,,,,,,,,,Passing,Passing,Passing,Passing,Passing,Rushing,Rushing,Rushing,Receiving,Receiving,Receiving,,,
Year,Rnd,Pick,,Pos,To,AP1,PB,St,CarAV,G,Cmp,Att,Yds,TD,Int,Att,Yds,TD,Rec,Yds,TD,Int,Sk,College/Univ
1983,1,9,Bruce Matthews HOF,G,2001,7,14,19,119,296,,,,,,,,,,,,,,USC
1983,2,30,Harvey Salem,T,1992,0,0,8,45,126,,,,,,,,,,,,,,California
1983,2,42,Keith Bostic,DB,1990,0,1,6,34,96,,,,,,,,,,,,13,17.0,Michigan
1983,3,58,Tim Joiner,LB,1987,0,0,0,3,29,,,,,,,,,,,,,,LSU
1983,3,69,Chris Dressel,TE,1992,0,0,2,20,111,,,,,,1,3,0,111,1098,8,,,Stanford
1983,3,83,Steve Brown,DB,1990,0,0,7,33,119,,,,,,,,,,,,18,5.0,Oregon
1983,4,86,Greg Hill,DB,1988,0,0,0,9,79,,,,,,,,,,,,9,,Oklahoma St.
1983,4,88,Mike McCloskey,TE,1987,0,0,0,6,48,,,,,,,,,29,318,3,,,Penn St.
1983,5,114,Larry Moriarty,RB,1988,0,0,3,16,81,1,1,16,0,0,500,1908,13,77,494,2,,,Notre Dame
1983,5,139,Jerome Foster,DE,1987,0,0,0,4,44,,,,,,,,,,,,,7.5,Ohio St.
1983,6,142,Steve Haworth,DB,1984,0,0,0,1,16,,,,,,,,,,,,,,Oklahoma
1983,7,170,Herkie Walls,WR,1987,0,0,1,5,38,,,,,,9,64,0,32,587,2,,,Texas
1983,8,198,Robert Thompson,LB,1987,0,0,0,4,22,,,,,,,,,,,,,2.0,Michigan
1983,9,226,Kevin Potter,DB,1984,0,0,0,1,9,,,,,,,,,,,,,,Missouri
,,,,,,,,,,,Passing,Passing,Passing,Passing,Passing,Rushing,Rushing,Rushing,Receiving,Receiving,Receiving,,,
Year,Rnd,Pick,,Pos,To,AP1,PB,St,CarAV,G,Cmp,Att,Yds,TD,Int,Att,Yds,TD,Rec,Yds,TD,Int,Sk,College/Univ
1982,1,8,Mike Munchak HOF,G,1993,2,9,11,82,159,,,,,,,,,,,,,,Penn St.
1982,2,44,Oliver Luck,QB,1986,0,0,0,6,20,233,413,2544,13,21,44,237,1,,,,,,West Virginia
1982,3,72,Stan Edwards,RB,1987,0,0,1,6,56,,,,,,149,533,2,52,436,1,,,Michigan
1982,3,77,Robert Abraham,LB,1987,0,0,4,22,73,,,,,,,,,,,,2,4.0,North Carolina St.
1982,4,94,Steve Bryant,WR,1987,0,0,0,4,42,1,1,24,1,0,,,,36,501,0,,,Purdue
1982,5,121,Malcolm Taylor,DE,1989,0,0,0,8,68,,,,,,,,,,,,,10.5,Tennessee St.
1982,6,148,Gary Allen,RB,1984,0,0,0,2,30,,,,,,3,7,0,2,35,1,,,Hawaii
1982,9,234,Matt Bradley,DB,,0,0,0,,,,,,,,,,,,,,,,Penn St.
1982,10,261,Ron Reeves,QB,,0,0,0,,,,,,,,,,,,,,,,Texas Tech
1982,11,287,Jim Campbell,TE,,0,0,0,,,,,,,,,,,,,,,,Kentucky
1982,12,314,Donnie Craft,RB,1984,0,0,0,6,25,,,,,,73,189,3,35,329,1,,,Louisville
,,,,,,,,,,,Passing,Passing,Passing,Passing,Passing,Rushing,Rushing,Rushing,Receiving,Receiving,Receiving,,,
Year,Rnd,Pick,,Pos,To,AP1,PB,St,CarAV,G,Cmp,Att,Yds,TD,Int,Att,Yds,TD,Rec,Yds,TD,Int,Sk,College/Univ
1981,3,79,Mike Holston,WR,1985,0,0,1,9,64,,,,,,,,,74,1111,4,,,Morgan St.
1981,4,106,Nick Eyre,T,1981,0,0,0,0,6,,,,,,,,,,,,,,BYU
1981,5,133,Delbert Fowler,LB,,0,0,0,,,,,,,,,,,,,,,,West Virginia
1981,6,159,Bill Kay,DB,1984,0,0,0,9,56,,,,,,,,,,,,4,,Purdue
1981,7,193,Don Washington,DB,,0,0,0,,,,,,,,,,,,,,,,Texas A&M-Kingsville
1981,8,217,Willie Tullis,DB,1988,0,0,4,27,106,,,,,,,,,,,,18,1.0,
1981,9,243,Avon Riley,LB,1987,0,0,4,24,91,,,,,,,,,,,,3,6.5,UCLA
1981,10,270,Larry Jones,RB,,0,0,0,,,,,,,,,,,,,,,,Colorado St.
1981,11,297,Claude Mathews,G,,0,0,0,,,,,,,,,,,,,,,,Auburn
1981,12,324,Bill Capece,K,1983,0,0,3,0,37,,,,,,,,,,,,,,Florida St.
,,,,,,,,,,,Passing,Passing,Passing,Passing,Passing,Rushing,Rushing,Rushing,Receiving,Receiving,Receiving,,,
Year,Rnd,Pick,,Pos,To,AP1,PB,St,CarAV,G,Cmp,Att,Yds,TD,Int,Att,Yds,TD,Rec,Yds,TD,Int,Sk,College/Univ
1980,2,38,Angelo Fields,T,1982,0,0,0,3,30,,,,,,,,,,,,,,Michigan St.
1980,2,52,Daryle Skaugstad,NT,1983,0,0,0,5,37,,,,,,,,,,,,,3.0,California
1980,3,79,Tim Smith,WR,1986,0,0,3,23,90,,,,,,2,16,0,206,3107,12,,,Nebraska
1980,4,106,Chris Combs,TE,1981,0,0,0,3,32,,,,,,,,,7,106,1,,,New Mexico
1980,5,134,John Corker,LB,1988,0,0,0,3,32,,,,,,,,,,,,,1.0,Oklahoma St.
1980,7,182,Craig Bradshaw,QB,1980,0,0,0,0,2,,,,,,,,,,,,,,Utah St.
1980,8,217,Harold Bailey,WR,1982,0,0,1,5,20,,,,,,1,13,0,26,367,0,,,Oklahoma St.
1980,9,244,Ed Harris,RB,,0,0,0,,,,,,,,,,,,,,,,Bishop
1980,11,301,Eddie Preston,WR,,0,0,0,,,,,,,,,,,,,,,,West. Kentucky
1980,12,328,Wiley Pitts,WR,,0,0,0,,,,,,,,,,,,,,,,Temple
,,,,,,,,,,,Passing,Passing,Passing,Passing,Passing,Rushing,Rushing,Rushing,Receiving,Receiving,Receiving,,,
Year,Rnd,Pick,,Pos,To,AP1,PB,St,CarAV,G,Cmp,Att,Yds,TD,Int,Att,Yds,TD,Rec,Yds,TD,Int,Sk,College/Univ
1979,2,31,Mike Stensrud,NT,1989,0,0,4,30,139,,,,,,,,,,,,2,16.5,Iowa St.
1979,2,50,Jesse Baker,DE,1987,0,0,4,30,128,,,,,,,,,,,,,35.0,Jacksonville St.
1979,3,72,Kenny King,RB,1985,0,1,5,22,97,,,,,,579,2477,7,89,715,1,,,Oklahoma
1979,6,143,Daryl Hunt,LB,1984,0,0,2,18,78,,,,,,,,,,,,,2.0,Oklahoma
1979,6,159,Mike Murphy,LB,1979,0,0,0,0,3,,,,,,,,,,,,,,SW Missouri St.
1979,7,171,Tim Ries,DB,,0,0,0,,,,,,,,,,,,,,,,SW Missouri St.
1979,8,214,Carter Hartwig,DB,1984,0,0,2,15,86,,,,,,,,,,,,9,1.0,USC
1979,9,243,Rich Ellender,RB,1979,0,0,0,0,13,,,,,,,,,1,15,0,,,McNeese St.
1979,11,298,Mike Taylor,T,,0,0,0,,,,,,,,,,,,,,,,Georgia Tech
1979,12,324,Wayne Wilson,RB,1987,0,0,3,29,111,,,,,,684,2531,18,181,1533,14,,,Shepherd
,,,,,,,,,,,Passing,Passing,Passing,Passing,Passing,Rushing,Rushing,Rushing,Receiving,Receiving,Receiving,,,
Year,Rnd,Pick,,Pos,To,AP1,PB,St,CarAV,G,Cmp,Att,Yds,TD,Int,Att,Yds,TD,Rec,Yds,TD,Int,Sk,College/Univ
1978,1,1,Earl Campbell HOF,RB,1985,3,5,7,70,115,1,3,57,1,1,2187,9407,74,121,806,0,,,Texas
1978,3,73,Gifford Nielsen,QB,1983,0,0,1,10,55,273,498,3255,20,22,29,89,0,,,,,,BYU
1978,4,98,Mike Renfro,WR,1987,0,0,8,36,133,2,3,72,1,0,3,24,0,323,4708,28,,,TCU
1978,6,154,Conrad Rucker,TE,1980,0,0,0,3,33,,,,,,,,,6,78,0,,,Saginaw Valley St.
1978,8,210,J.C. Wilson,DB,1983,0,0,4,24,84,,,,,,,,,,,,11,,Pittsburgh
1978,9,239,Jim Mol,DE,,0,0,0,,,,,,,,,,,,,,,,Morningside
1978,10,266,Steve Young,TE,,0,0,0,,,,,,,,,,,,,,,,Wake Forest
1978,11,295,Willie Thicklen,WR,,0,0,0,,,,,,,,,,,,,,,,Alabama St.
1978,12,322,John Schuhmacher,G,1985,0,0,4,19,69,,,,,,,,,,,,,,USC
,,,,,,,,,,,Passing,Passing,Passing,Passing,Passing,Rushing,Rushing,Rushing,Receiving,Receiving,Receiving,,,
Year,Rnd,Pick,,Pos,To,AP1,PB,St,CarAV,G,Cmp,Att,Yds,TD,Int,Att,Yds,TD,Rec,Yds,TD,Int,Sk,College/Univ
1977,1,11,Morris Towns,T,1984,0,0,4,30,92,,,,,,,,,,,,,,Missouri
1977,2,38,George Reihner,G,1982,0,0,2,12,27,,,,,,,,,,,,,,Penn St.
1977,3,66,Tim Wilson,FB,1984,0,0,4,26,101,,,,,,398,1414,6,99,609,3,,,Maryland
1977,3,70,Jimmie Giles,TE,1989,0,4,9,60,188,,,,,,5,-3,0,350,5084,41,,,Alcorn St.
1977,3,84,Rob Carpenter,RB,1986,0,0,6,44,118,,,,,,1172,4363,29,215,1707,5,,,
1977,4,98,Warren Anderson,WR,1978,0,0,0,0,10,,,,,,,,,,,,,,West Virginia St.
1977,6,148,Gary Woolford,DB,1980,0,0,1,3,12,,,,,,,,,,,,2,,Florida St.
1977,6,165,David Carter,C,1985,0,0,3,20,121,,,,,,,,,,,,,,West. Kentucky
1977,8,198,Steve Davis,WR,,0,0,0,,,,,,,,,,,,,,,,Georgia
1977,8,205,Eddie Foster,WR,1979,0,0,1,3,15,,,,,,,,,15,208,0,,,Houston
1977,9,232,Bill Currier,DB,1985,0,0,6,33,111,,,,,,,,,,,,11,3.0,South Carolina
1977,10,262,Harvey Hull,LB,,0,0,0,,,,,,,,,,,,,,,,Mississippi St.
1977,11,289,Al Romano,LB,,0,0,0,,,,,,,,,,,,,,,,Pittsburgh
1977,12,316,Ove Johansson,K,1977,0,0,0,0,2,,,,,,,,,,,,,,Abilene Christian
,,,,,,,,,,,Passing,Passing,Passing,Passing,Passing,Rushing,Rushing,Rushing,Receiving,Receiving,Receiving,,,
Year,Rnd,Pick,,Pos,To,AP1,PB,St,CarAV,G,Cmp,Att,Yds,TD,Int,Att,Yds,TD,Rec,Yds,TD,Int,Sk,College/Univ
1976,2,48,Mike Barber,TE,1985,0,0,6,41,129,,,,,,5,19,0,222,2788,17,,,Louisiana Tech
1976,4,117,Steve Largent HOF,WR,1989,1,7,14,103,200,2,7,29,0,0,17,83,1,819,13089,100,,,Tulsa
1976,6,173,Todd Simonsen,T,,0,0,0,,,,,,,,,,,,,,,,South Dakota St.
1976,7,197,Larry Harris,DT,,0,0,0,,,,,,,,,,,,,,,,Oklahoma St.
1976,8,229,Bobby Simon,T,,0,0,0,,,,,,,,,,,,,,,,Grambling St.
1976,9,256,Art Stringer,LB,1981,0,0,2,12,41,,,,,,,,,,,,4,,Ball St.
1976,10,284,Steve Kincannon,QB,,0,0,0,,,,,,,,,,,,,,,,Humboldt St.
1976,11,311,Skip Walker,RB,,0,0,0,,,,,,,,,,,,,,,,Texas A&M
1976,12,324,Larry Bell,DT,,0,0,0,,,,,,,,,,,,,,,,Texas A&M-Commerce
1976,13,368,Dan O'Rourke,WR,,0,0,0,,,,,,,,,,,,,,,,Colorado
1976,14,395,John Reimer,T,,0,0,0,,,,,,,,,,,,,,,,Wisconsin
1976,15,422,Bobby Byars,DB,,0,0,0,,,,,,,,,,,,,,,,Cheyney
1976,16,452,Claude Johnson,LB,,0,0,0,,,,,,,,,,,,,,,,Florida A&M
1976,17,479,Allen Misher,WR,,0,0,0,,,,,,,,,,,,,,,,LSU
,,,,,,,,,,,Passing,Passing,Passing,Passing,Passing,Rushing,Rushing,Rushing,Receiving,Receiving,Receiving,,,
Year,Rnd,Pick,,Pos,To,AP1,PB,St,CarAV,G,Cmp,Att,Yds,TD,Int,Att,Yds,TD,Rec,Yds,TD,Int,Sk,College/Univ
1975,1,6,Robert Brazile,LB,1984,2,7,10,84,147,,,,,,,,,,,,13,11.0,Jackson St.
1975,1,15,Don Hardeman,RB,1979,0,0,2,12,64,,,,,,397,1460,11,58,285,2,,,Texas A&M-Kingsville
1975,2,40,Emmett Edwards,WR,1976,0,0,0,2,20,,,,,,2,-4,0,4,75,0,,,Kansas
1975,6,146,Jesse O'Neal,DE,,0,0,0,,,,,,,,,,,,,,,,Grambling St.
1975,7,162,Mike Biehle,T,,0,0,0,,,,,,,,,,,,,,,,
1975,7,171,Mark Cotney,DB,1984,0,0,7,43,127,,,,,,,,,,,,17,3.0,Cameron
1975,8,196,Jerry Lawrence,DT,,0,0,0,,,,,,,,,,,,,,,,South Dakota St.
1975,9,221,Bob Bruer,TE,1983,0,0,1,13,68,,,,,,5,-4,0,72,709,8,,,Mankato St.
1975,10,246,Alan Pringle,K,1975,0,0,0,0,1,,,,,,,,,,,,,,Rice
1975,11,271,John Sawyer,TE,1984,0,0,2,26,110,,,,,,,,,129,1496,2,,,Southern Miss
1975,12,302,Willie Miller,WR,1982,0,0,2,17,77,1,1,26,1,0,5,-2,0,112,1786,15,,,Colorado St.
1975,13,327,Ricky Scales,WR,,0,0,0,,,,,,,,,,,,,,,,Virginia Tech
1975,14,352,Jody Medford,G,,0,0,0,,,,,,,,,,,,,,,,Rice
1975,15,377,Jack Holmes,RB,1982,0,0,1,7,64,1,4,23,1,0,117,393,4,71,453,1,,,Texas Southern
1975,16,402,Ken Lambert,DB,,0,0,0,,,,,,,,,,,,,,,,Virginia Tech
1975,17,427,Ricky Seeker,C,,0,0,0,,,,,,,,,,,,,,,,Texas A&M
,,,,,,,,,,,Passing,Passing,Passing,Passing,Passing,Rushing,Rushing,Rushing,Receiving,Receiving,Receiving,,,
Year,Rnd,Pick,,Pos,To,AP1,PB,St,CarAV,G,Cmp,Att,Yds,TD,Int,Att,Yds,TD,Rec,Yds,TD,Int,Sk,College/Univ
1974,4,79,Steve Manstedt,LB,,0,0,0,,,,,,,,,,,,,,,,Nebraska
1974,6,154,Booker Brown,T,1977,0,0,0,4,17,,,,,,,,,,,,,,USC
1974,7,157,Leonard Fairley,DB,1974,0,0,0,0,2,,,,,,,,,,,,,,Alcorn St.
1974,8,183,Mike McCoy,DB,,0,0,0,,,,,,,,,,,,,,,,West. Kentucky
1974,11,261,Steve Taylor,C,,0,0,0,,,,,,,,,,,,,,,,Auburn
1974,12,287,Ricky Browne,LB,,0,0,0,,,,,,,,,,,,,,,,Florida
1974,13,313,Dan Dixon,G,,0,0,0,,,,,,,,,,,,,,,,Boise St.
