Year,Rnd,Pick,,Pos,To,AP1,PB,St,CarAV,G,Cmp,Att,Yds,TD,Int,Att,Yds,TD,Rec,Yds,TD,Int,Sk,College/Univ
,,,,,,,,,,,Passing,Passing,Passing,Passing,Passing,Rushing,Rushing,Rushing,Receiving,Receiving,Receiving,,,
Year,Rnd,Pick,,Pos,To,AP1,PB,St,CarAV,G,Cmp,Att,Yds,TD,Int,Att,Yds,TD,Rec,Yds,TD,Int,Sk,College/Univ
1994,1,8,Sam Adams,DT,2007,0,3,12,76,206,,,,,,,,,,,,3,44.0,Texas A&M
1994,2,36,Kevin Mawae,C,2009,3,8,15,88,241,,,,,,,,,,,,,,LSU
1994,3,73,Lamar Smith,RB,2003,0,0,4,32,115,1,4,20,1,0,1322,4853,38,159,1255,7,,,Houston
1994,4,110,Larry Whigham,DB,2002,0,2,0,10,136,,,,,,,,,,,,4,5.0,La-Monroe
1994,7,202,Carlester Crumpler,TE,1999,0,0,1,15,78,,,,,,,,,90,979,4,,,East Carolina
,,,,,,,,,,,Passing,Passing,Passing,Passing,Passing,Rushing,Rushing,Rushing,Receiving,Receiving,Receiving,,,
Year,Rnd,Pick,,Pos,To,AP1,PB,St,CarAV,G,Cmp,Att,Yds,TD,Int,Att,Yds,TD,Rec,Yds,TD,Int,Sk,College/Univ
1993,1,2,Rick Mirer,QB,2003,0,0,5,32,80,1088,2043,11969,50,76,242,1130,9,,,,,,Notre Dame
1993,2,30,Carlton Gray,DB,2000,0,0,4,24,102,,,,,,,,,,,,12,2.0,UCLA
1993,4,85,Dean Wells,LB,2001,0,0,6,33,129,,,,,,,,,,,,3,2.5,Kentucky
1993,5,114,Terrence Warren,WR,1995,0,0,0,0,17,,,,,,3,15,0,,,,,,Hampton
1993,7,170,Michael McCrary,DE,2002,0,2,6,54,136,,,,,,,,,,,,1,71.0,Wake Forest
1993,8,197,Jeff Blackshear,G,2002,0,0,6,33,128,,,,,,,,,,,,,,La-Monroe
1993,8,204,Antonio Edwards,DE,1999,0,0,1,18,82,,,,,,,,,,,,,16.0,Valdosta St.
,,,,,,,,,,,Passing,Passing,Passing,Passing,Passing,Rushing,Rushing,Rushing,Receiving,Receiving,Receiving,,,
Year,Rnd,Pick,,Pos,To,AP1,PB,St,CarAV,G,Cmp,Att,Yds,TD,Int,Att,Yds,TD,Rec,Yds,TD,Int,Sk,College/Univ
1992,1,10,Ray Roberts,T,2000,0,0,8,42,127,,,,,,,,,1,9,0,,,Virginia
1992,3,66,Bob Spitulski,LB,1994,0,0,0,2,26,,,,,,,,,,,,1,3.0,Central Florida
1992,5,122,Gary Dandridge,DB,,0,0,0,,,,,,,,,,,,,,,,Appalachian St.
1992,6,150,Michael Bates,RB,2003,1,5,0,6,145,,,,,,12,33,0,12,158,1,,,Arizona
1992,7,178,Mike Frier,DE,1994,0,0,0,5,35,,,,,,,,,,,,,1.0,Appalachian St.
1992,8,207,Muhammad Shamsid-Deen,RB,,0,0,0,,,,,,,,,,,,,,,,Tenn-Chattanooga
1992,9,234,Larry Stayner,TE,,0,0,0,,,,,,,,,,,,,,,,Boise St.
1992,10,263,Anthony Hamlet,DE,,0,0,0,,,,,,,,,,,,,,,,Miami (FL)
1992,11,290,Kris Rongen,G,,0,0,0,,,,,,,,,,,,,,,,Washington
1992,12,319,Chico Fraley,LB,,0,0,0,,,,,,,,,,,,,,,,Washington
1992,12,320,John MacNeill,DE,,0,0,0,,,,,,,,,,,,,,,,Michigan St.
,,,,,,,,,,,Passing,Passing,Passing,Passing,Passing,Rushing,Rushing,Rushing,Receiving,Receiving,Receiving,,,
