Year,Rnd,Pick,,Pos,To,AP1,PB,St,CarAV,G,Cmp,Att,Yds,TD,Int,Att,Yds,TD,Rec,Yds,TD,Int,Sk,College/Univ
1994,7,210,Keith Burns,LB,2006,0,0,0,11,197,,,,,,,,,,,,1,1.5,Oklahoma St.
1994,7,212,Butler By'not'e,RB,1995,0,0,0,0,16,,,,,,,,,,,,,,Ohio St.
1994,7,218,Tom Nalen,C,2007,2,5,11,86,194,,,,,,,,,1,-1,0,,,Boston Col.
,,,,,,,,,,,Passing,Passing,Passing,Passing,Passing,Rushing,Rushing,Rushing,Receiving,Receiving,Receiving,,,
Year,Rnd,Pick,,Pos,To,AP1,PB,St,CarAV,G,Cmp,Att,Yds,TD,Int,Att,Yds,TD,Rec,Yds,TD,Int,Sk,College/Univ
1993,1,11,Dan Williams,DE,2000,0,0,2,31,87,,,,,,,,,,,,1,27.0,Toledo
1993,2,43,Glyn Milburn,RB,2001,1,2,0,19,138,,,,,,183,817,2,170,1322,6,,,Stanford
1993,3,69,Rondell Jones,DB,1997,0,0,1,9,76,,,,,,,,,,,,3,,North Carolina
1993,3,70,Jason Elam,K,2009,0,3,17,0,263,,,,,,1,2,0,,,,,,Hawaii
1993,4,98,Jeff Robinson,TE,2009,0,0,1,14,202,,,,,,,,,28,278,8,,6.5,Idaho
1993,5,126,Kevin D. Williams,RB,1993,0,0,0,0,3,,,,,,,,,,,,,,UCLA
1993,6,154,Melvin Bonner,WR,1993,0,0,0,0,3,,,,,,,,,,,,,,Baylor
1993,7,169,Clarence Williams,TE,1993,0,0,0,1,7,,,,,,,,,1,14,0,,,Washington St.
1993,7,182,Tony Kimbrough,WR,1994,0,0,0,1,27,,,,,,,,,10,99,0,,,Jackson St.
1993,8,210,Brian Stablein,WR,2000,0,0,0,6,87,,,,,,,,,77,792,3,,,Ohio St.
,,,,,,,,,,,Passing,Passing,Passing,Passing,Passing,Rushing,Rushing,Rushing,Receiving,Receiving,Receiving,,,
Year,Rnd,Pick,,Pos,To,AP1,PB,St,CarAV,G,Cmp,Att,Yds,TD,Int,Att,Yds,TD,Rec,Yds,TD,Int,Sk,College/Univ
1992,1,25,Tommy Maddox,QB,2005,0,0,2,24,93,686,1200,8087,48,54,68,128,1,,,,,,UCLA
1992,2,54,Shane Dronett,DT,2001,0,0,5,37,139,,,,,,,,,,,,3,44.0,Texas
1992,4,110,Chuck R. Johnson,T,1992,0,0,0,1,16,,,,,,,,,,,,,,Texas
1992,5,137,Frank Robinson,DB,1993,0,0,0,4,31,,,,,,,,,,,,1,,Boise St.
1992,7,170,Ron Geater,DE,1992,0,0,0,0,3,,,,,,,,,,,,,,Iowa
1992,7,181,Jim Johnson,T,,0,0,0,,,,,,,,,,,,,,,,Michigan St.
1992,7,193,Jon Bostick,WR,,0,0,0,,,,,,,,,,,,,,,,Nebraska
1992,8,208,Dietrich Lockridge,G,,0,0,0,,,,,,,,,,,,,,,,Jackson St.
1992,9,249,Muhammad Oliver,DB,1995,0,0,0,2,21,,,,,,,,,,,,1,,Oregon
1992,10,278,Bob Meeks,C,1993,0,0,0,1,8,,,,,,,,,,,,,,Auburn
1992,11,305,Cedric Tillman,WR,1995,0,0,0,10,52,,,,,,,,,87,1227,7,,,Alcorn St.
1992,12,334,John Granby,WR,1992,0,0,0,0,4,,,,,,,,,,,,,,Virginia Tech
,,,,,,,,,,,Passing,Passing,Passing,Passing,Passing,Rushing,Rushing,Rushing,Receiving,Receiving,Receiving,,,
Year,Rnd,Pick,,Pos,To,AP1,PB,St,CarAV,G,Cmp,Att,Yds,TD,Int,Att,Yds,TD,Rec,Yds,TD,Int,Sk,College/Univ
1991,1,4,Mike Croel,LB,1998,0,0,6,36,102,,,,,,,,,,,,2,24.0,Nebraska
1991,2,30,Reggie Johnson,TE,1997,0,0,1,13,77,,,,,,2,7,0,66,791,6,,,Florida St.
