Year,Rnd,Pick,,Pos,To,AP1,PB,St,CarAV,G,Cmp,Att,Yds,TD,Int,Att,Yds,TD,Rec,Yds,TD,Int,Sk,College/Univ
,,,,,,,,,,,Passing,Passing,Passing,Passing,Passing,Rushing,Rushing,Rushing,Receiving,Receiving,Receiving,,,
Year,Rnd,Pick,,Pos,To,AP1,PB,St,CarAV,G,Cmp,Att,Yds,TD,Int,Att,Yds,TD,Rec,Yds,TD,Int,Sk,College/Univ
1974,1,1,Too Tall Jones,DE,1989,1,3,14,97,224,,,,,,,,,,,,3,57.5,Tennessee St.
1974,1,22,Charley Young,RB,1976,0,0,0,10,37,,,,,,131,638,2,40,391,2,,,North Carolina St.
1974,3,53,Danny White,QB,1988,0,1,14,71,166,1761,2950,21959,155,132,159,482,8,3,18,2,,,Arizona St.
1974,3,72,Cal Peterson,LB,1982,0,0,0,13,80,,,,,,,,,,,,2,,UCLA
1974,4,97,Ken Hutcherson,LB,1975,0,0,0,3,22,,,,,,,,,,,,,,West Alabama
1974,4,101,Andy Andrade,RB,,0,0,0,,,,,,,,,,,,,,,,Northern Michigan
1974,5,126,John Kelsey,T,,0,0,0,,,,,,,,,,,,,,,,Missouri
1974,6,151,Jimmy Bright,DB,,0,0,0,,,,,,,,,,,,,,,,UCLA
1974,7,176,Raymond Nester,LB,,0,0,0,,,,,,,,,,,,,,,,Michigan St.
1974,8,205,Mike Holt,DB,,0,0,0,,,,,,,,,,,,,,,,Michigan St.
1974,9,230,Bill Dulin,T,,0,0,0,,,,,,,,,,,,,,,,Johnson C. Smith
1974,10,255,Dennis Morgan,RB,1975,0,0,0,1,17,,,,,,,,,,,,,,West. Illinois
1974,11,280,Harvey McGee,WR,,0,0,0,,,,,,,,,,,,,,,,Southern Miss
1974,12,309,Keith Bobo,QB,,0,0,0,,,,,,,,,,,,,,,,SMU
1974,13,334,Fred Lima,K,,0,0,0,,,,,,,,,,,,,,,,Colorado
1974,14,359,Doug Richards,DB,,0,0,0,,,,,,,,,,,,,,,,BYU
1974,15,384,Bruce Craft,T,,0,0,0,,,,,,,,,,,,,,,,Geneva
1974,16,413,Gene Killian,G,1974,0,0,0,1,7,,,,,,,,,,,,,,Tennessee
1974,17,438,Lawrie Skolrood,T,,0,0,0,,,,,,,,,,,,,,,,North Dakota
,,,,,,,,,,,Passing,Passing,Passing,Passing,Passing,Rushing,Rushing,Rushing,Receiving,Receiving,Receiving,,,
Year,Rnd,Pick,,Pos,To,AP1,PB,St,CarAV,G,Cmp,Att,Yds,TD,Int,Att,Yds,TD,Rec,Yds,TD,Int,Sk,College/Univ
1973,1,20,Billy Joe DuPree,TE,1983,0,3,8,58,159,,,,,,26,178,1,267,3565,41,,,Michigan St.
1973,2,46,Golden Richards,WR,1979,0,0,5,28,86,,,,,,5,15,0,122,2136,17,,,BYU
1973,3,53,Harvey Martin,DE,1983,1,4,9,79,158,,,,,,,,,,,,2,10.0,Texas A&M-Commerce
1973,4,98,Drane Scrievener,DB,,0,0,0,,,,,,,,,,,,,,,,Tulsa
1973,5,126,Bruce Walton,T,1975,0,0,0,3,33,,,,,,,,,,,,,,UCLA
1973,6,151,Bob Leyen,G,,0,0,0,,,,,,,,,,,,,,,,Yale
1973,7,176,Rodrigo Barnes,LB,1976,0,0,0,6,32,,,,,,,,,,,,,,Rice
1973,8,204,Dan Werner,QB,,0,0,0,,,,,,,,,,,,,,,,Michigan St.
1973,9,229,Mike White,DB,,0,0,0,,,,,,,,,,,,,,,,Minnesota
1973,10,254,Carl Johnson,LB,,0,0,0,,,,,,,,,,,,,,,,Tennessee
1973,11,282,Gerald Caswell,G,,0,0,0,,,,,,,,,,,,,,,,Colorado St.
1973,12,307,Jim Arneson,G,1975,0,0,0,3,33,,,,,,,,,,,,,,Arizona
1973,13,332,John Smith,WR,,0,0,0,,,,,,,,,,,,,,,,UCLA
1973,14,360,Bob Thornton,G,,0,0,0,,,,,,,,,,,,,,,,North Carolina
1973,15,385,Walt Baisy,LB,,0,0,0,,,,,,,,,,,,,,,,Grambling St.
1973,16,410,John Conley,TE,,0,0,0,,,,,,,,,,,,,,,,Hawaii
1973,17,438,Les Strayhorn,RB,1974,0,0,0,2,24,,,,,,22,128,1,2,12,0,,,East Carolina
,,,,,,,,,,,Passing,Passing,Passing,Passing,Passing,Rushing,Rushing,Rushing,Receiving,Receiving,Receiving,,,
Year,Rnd,Pick,,Pos,To,AP1,PB,St,CarAV,G,Cmp,Att,Yds,TD,Int,Att,Yds,TD,Rec,Yds,TD,Int,Sk,College/Univ
1972,1,26,Bill Thomas,RB,1974,0,0,0,0,27,,,,,,13,36,0,1,4,0,,,Boston Col.
1972,2,35,Robert Newhouse,RB,1983,0,0,5,46,168,1,2,46,1,0,1160,4784,31,120,956,5,,,Houston
1972,2,39,John Babinecz,LB,1975,0,0,0,5,40,,,,,,,,,,,,1,,Villanova
1972,2,52,Charlie McKee,WR,,0,0,0,,,,,,,,,,,,,,,,Arizona
1972,3,64,Mike Keller,LB,1972,0,0,0,1,5,,,,,,,,,,,,,,Michigan
1972,3,78,Marv Bateman,P,1977,0,0,5,0,81,,,,,,1,0,0,,,,,,Utah
1972,4,83,Tim Kearney,LB,1981,0,0,4,29,106,,,,,,,,,,,,3,,Northern Michigan
1972,4,90,Robert West,WR,1974,0,0,0,3,29,,,,,,2,2,0,13,230,2,,,San Diego St.
1972,4,93,Charlie Zapiec,LB,,0,0,0,,,,,,,,,,,,,,,,Penn St.
1972,6,156,Charles Bolden,DB,,0,0,0,,,,,,,,,,,,,,,,Iowa
1972,8,208,Ralph Coleman,LB,1972,0,0,0,0,1,,,,,,,,,,,,,,North Carolina A&T
1972,9,234,Roy Bell,RB,,0,0,0,,,,,,,,,,,,,,,,Oklahoma
1972,10,260,Richard Amman,DE,1973,0,0,0,2,28,,,,,,,,,,,,,,Florida St.
1972,11,286,Lonnie Leonard,DE,,0,0,0,,,,,,,,,,,,,,,,North Carolina A&T
1972,12,312,Jimmy Harris,WR,,0,0,0,,,,,,,,,,,,,,,,Ohio St.
1972,13,338,Jean Fugett,TE,1979,0,1,4,34,103,,,,,,7,38,0,156,2270,28,,,Amherst
1972,14,363,Alan Thompson,RB,,0,0,0,,,,,,,,,,,,,,,,Wisconsin
1972,15,390,Carlos Alvarez,WR,,0,0,0,,,,,,,,,,,,,,,,Florida
1972,16,416,Gordon Longmire,QB,,0,0,0,,,,,,,,,,,,,,,,Utah
1972,17,442,Alfonso Cain,DT,,0,0,0,,,,,,,,,,,,,,,,Bethune-Cookman
,,,,,,,,,,,Passing,Passing,Passing,Passing,Passing,Rushing,Rushing,Rushing,Receiving,Receiving,Receiving,,,
Year,Rnd,Pick,,Pos,To,AP1,PB,St,CarAV,G,Cmp,Att,Yds,TD,Int,Att,Yds,TD,Rec,Yds,TD,Int,Sk,College/Univ
1971,1,25,Tody Smith,DE,1976,0,0,4,33,69,,,,,,,,,,,,1,,USC
1971,2,51,Ike Thomas,DB,1975,0,0,0,7,37,,,,,,,,,,,,2,,Bishop
1971,3,69,Sam Scarber,RB,1976,0,0,0,4,25,,,,,,76,304,2,26,164,2,,,New Mexico
1971,3,77,Bill Gregory,DE,1980,0,0,3,29,142,,,,,,,,,,,,2,,Wisconsin
1971,4,80,Joe Carter,TE,,0,0,0,,,,,,,,,,,,,,,,Grambling St.
1971,4,103,Adam Mitchell,T,,0,0,0,,,,,,,,,,,,,,,,Mississippi
1971,5,129,Ron Kadziel,LB,1972,0,0,0,1,14,,,,,,,,,,,,,,Stanford
1971,6,155,Steve Maier,WR,,0,0,0,,,,,,,,,,,,,,,,Northern Arizona
1971,7,181,Bill Griffin,T,,0,0,0,,,,,,,,,,,,,,,,Catawba
1971,8,206,Ron Jessie,WR,1981,0,1,6,49,138,0,1,0,0,0,19,91,2,265,4278,26,,,Kansas
1971,9,233,Honor Jackson,DB,1974,0,0,1,9,32,,,,,,,,,,,,5,,Pacific
1971,10,259,Rodney Wallace,T,1973,0,0,0,3,37,,,,,,,,,,,,,,New Mexico
1971,11,285,Ernest Bonwell,DT,,0,0,0,,,,,,,,,,,,,,,,Lane
1971,12,311,Steve Goepel,QB,,0,0,0,,,,,,,,,,,,,,,,Colgate
1971,13,337,James Ford,RB,1972,0,0,0,5,14,,,,,,104,407,2,8,63,0,,,Texas Southern
1971,14,363,Tyrone Covey,DB,,0,0,0,,,,,,,,,,,,,,,,Utah St.
1971,15,389,Bob Young,TE,,0,0,0,,,,,,,,,,,,,,,,Delaware
1971,16,415,John Brennan,T,,0,0,0,,,,,,,,,,,,,,,,Boston Col.
1971,17,440,John Bomer,C,,0,0,0,,,,,,,,,,,,,,,,Memphis
,,,,,,,,,,,Passing,Passing,Passing,Passing,Passing,Rushing,Rushing,Rushing,Receiving,Receiving,Receiving,,,
Year,Rnd,Pick,,Pos,To,AP1,PB,St,CarAV,G,Cmp,Att,Yds,TD,Int,Att,Yds,TD,Rec,Yds,TD,Int,Sk,College/Univ
1970,1,23,Duane Thomas,RB,1974,0,0,1,23,49,0,1,0,0,0,453,2038,21,38,297,3,,,West Texas A&M
1970,2,27,Bob Asher,T,1975,0,0,3,18,58,,,,,,,,,,,,,,Vanderbilt
1970,2,49,Margene Adkins,WR,1973,0,0,0,3,35,,,,,,,,,19,258,0,,,
1970,3,66,Charlie Waters,DB,1981,0,3,9,69,160,0,0,0,0,0,1,6,0,,,,41,,Clemson
1970,3,73,Steve Kiner,LB,1978,0,0,7,48,114,,,,,,,,,1,14,0,10,,Tennessee
1970,3,75,Denton Fox,DB,,0,0,0,,,,,,,,,,,,,,,,Texas Tech
1970,4,101,John Fitzgerald,C,1980,0,0,8,53,137,,,,,,,,,,,,,,Boston Col.
1970,6,153,Pat Toomay,DE,1979,0,0,5,43,142,,,,,,,,,,,,2,,Vanderbilt
1970,7,179,Don Abbey,LB,,0,0,0,,,,,,,,,,,,,,,,Penn St.
1970,8,205,Jerry Dossey,G,,0,0,0,,,,,,,,,,,,,,,,Arkansas
1970,9,231,Zenon Andrusyshyn,P,1978,0,0,1,0,16,,,,,,1,0,0,,,,,,UCLA
1970,10,257,Pete Athas,DB,1976,0,0,3,25,79,,,,,,1,3,0,,,,16,,Tennessee
1970,11,283,Ivan Southerland,T,,0,0,0,,,,,,,,,,,,,,,,Clemson
1970,12,309,Joe Williams,RB,1972,0,0,0,2,26,,,,,,52,139,1,19,175,0,,,Wyoming
1970,13,335,Mark Washington,DB,1979,0,0,1,25,118,,,,,,,,,,,,13,,Morgan St.
1970,14,361,Julian Martin,WR,,0,0,0,,,,,,,,,,,,,,,,North Carolina Central
1970,15,387,Ken DeLong,TE,,0,0,0,,,,,,,,,,,,,,,,Tennessee
1970,16,411,Seabern Hill,DB,,0,0,0,,,,,,,,,,,,,,,,Arizona St.
1970,17,438,Glenn Patterson,C,,0,0,0,,,,,,,,,,,,,,,,Nebraska
,,,,,,,,,,,Passing,Passing,Passing,Passing,Passing,Rushing,Rushing,Rushing,Receiving,Receiving,Receiving,,,
Year,Rnd,Pick,,Pos,To,AP1,PB,St,CarAV,G,Cmp,Att,Yds,TD,Int,Att,Yds,TD,Rec,Yds,TD,Int,Sk,College/Univ
1969,1,24,Calvin Hill,RB,1981,1,4,6,72,156,5,13,204,3,1,1452,6083,42,271,2861,23,,,Yale
1969,2,49,Richmond Flowers,DB,1973,0,0,2,15,55,,,,,,,,,,,,6,,Tennessee
1969,3,68,Thomas Stincic,LB,1972,0,0,0,5,42,,,,,,,,,,,,1,,Michigan
1969,3,74,Halvor Hagen,G,1975,0,0,1,10,70,,,,,,,,,,,,,,Weber St.
1969,5,125,Chuck Kyle,LB,,0,0,0,,,,,,,,,,,,,,,,Purdue
1969,6,152,Rick Shaw,FL,,0,0,0,,,,,,,,,,,,,,,,Arizona St.
1969,7,180,Larry Bales,FL,,0,0,0,,,,,,,,,,,,,,,,Emory & Henry
1969,8,205,Elmer Benhardt,LB,,0,0,0,,,,,,,,,,,,,,,,Missouri
1969,9,230,Claxton Welch,RB,1973,0,0,0,0,31,,,,,,26,83,2,7,21,0,,,Oregon
1969,10,258,Stuart Gottlieb,T,,0,0,0,,,,,,,,,,,,,,,,Weber St.
1969,11,283,Sweeny Williams,DE,1977,0,0,7,51,111,,,,,,,,,,,,1,,Prairie View
1969,12,308,Bob Belden,QB,,0,0,0,,,,,,,,,,,,,,,,Notre Dame
1969,13,336,Rene Matison,FL,,0,0,0,,,,,,,,,,,,,,,,New Mexico
1969,14,361,Gerald Lutri,T,,0,0,0,,,,,,,,,,,,,,,,Northern Michigan
1969,15,386,Bill Justus,DB,,0,0,0,,,,,,,,,,,,,,,,Tennessee
1969,16,414,Floyd Kerr,DB,,0,0,0,,,,,,,,,,,,,,,,Colorado St.
1969,17,439,Bill Bailey,DT,,0,0,0,,,,,,,,,,,,,,,,Lewis & Clark
,,,,,,,,,,,Passing,Passing,Passing,Passing,Passing,Rushing,Rushing,Rushing,Receiving,Receiving,Receiving,,,
Year,Rnd,Pick,,Pos,To,AP1,PB,St,CarAV,G,Cmp,Att,Yds,TD,Int,Att,Yds,TD,Rec,Yds,TD,Int,Sk,College/Univ
1968,1,20,Dennis Homan,WR,1972,0,0,1,7,46,,,,,,2,-3,0,37,619,2,,,Alabama
1968,2,45,Dave McDaniels,WR,1968,0,0,0,0,4,,,,,,,,,,,,,,Miss. Valley St.
1968,3,71,Ed Harmon,LB,1969,0,0,0,1,11,,,,,,,,,,,,,,Louisville
1968,4,97,John Douglas,LB,1973,0,0,2,12,56,,,,,,,,,,,,2,,Missouri
1968,5,130,Blaine Nye,G,1976,0,2,7,49,125,,,,,,,,,,,,,,Stanford
1968,6,159,D.D. Lewis,LB,1981,0,0,9,66,186,,,,,,,,,,,,8,,Mississippi St.
1968,7,185,Bob Taucher,T,,0,0,0,,,,,,,,,,,,,,,,Nebraska
1968,8,211,Frank Brown,DT,,0,0,0,,,,,,,,,,,,,,,,
1968,9,241,Ken Kmiec,DB,,0,0,0,,,,,,,,,,,,,,,,Illinois
1968,10,266,Ben Olison,FL,,0,0,0,,,,,,,,,,,,,,,,Kansas
1968,11,292,Ron Shotts,RB,,0,0,0,,,,,,,,,,,,,,,,Oklahoma
1968,12,321,Wilson Whitty,LB,,0,0,0,,,,,,,,,,,,,,,,Boston Univ.
1968,13,347,Carter Lord,FL,,0,0,0,,,,,,,,,,,,,,,,Harvard
1968,14,373,Ron Williams,DB,,0,0,0,,,,,,,,,,,,,,,,West Virginia
1968,15,402,Tony Lunceford,K,,0,0,0,,,,,,,,,,,,,,,,Auburn
1968,16,428,Larry Cole,DE,1980,0,0,11,67,176,,,,,,,,,,,,4,,Hawaii
1968,17,454,George Nordgren,RB,,0,0,0,,,,,,,,,,,,,,,,Houston
,,,,,,,,,,,Passing,Passing,Passing,Passing,Passing,Rushing,Rushing,Rushing,Receiving,Receiving,Receiving,,,
Year,Rnd,Pick,,Pos,To,AP1,PB,St,CarAV,G,Cmp,Att,Yds,TD,Int,Att,Yds,TD,Rec,Yds,TD,Int,Sk,College/Univ
1967,3,76,Phil Clark,DB,1971,0,0,2,14,52,,,,,,,,,,,,4,,Northwestern
1967,4,103,Curtis Marker,G,,0,0,0,,,,,,,,,,,,,,,,Northern Michigan
1967,6,157,Sims Stokes,WR,1967,0,0,0,0,3,,,,,,,,,,,,,,Northern Arizona
1967,7,182,Rayfield Wright HOF,T,1979,3,6,8,86,166,,,,,,1,-10,0,2,27,1,,,Fort Valley St.
1967,8,208,Steve Laub,QB,,0,0,0,,,,,,,,,,,,,,,,Illinois Wesleyan
1967,9,234,Byron Morgan,DB,,0,0,0,,,,,,,,,,,,,,,,Findlay
1967,10,260,Eugene Bowen,HB,,0,0,0,,,,,,,,,,,,,,,,Tennessee St.
1967,11,285,Pat Riley,FL,,0,0,0,,,,,,,,,,,,,,,,Kentucky
1967,12,312,Harold Deters,K,1967,0,0,0,0,3,,,,,,,,,,,,,,North Carolina St.
1967,13,338,Al Kerkian,DE,,0,0,0,,,,,,,,,,,,,,,,Akron
1967,14,364,Tommy Boyd,G,,0,0,0,,,,,,,,,,,,,,,,Tarleton St.
1967,15,390,Leavie Davis,DB,,0,0,0,,,,,,,,,,,,,,,,Edward Waters
1967,16,416,Paul Brothers,QB,,0,0,0,,,,,,,,,,,,,,,,Oregon St.
1967,17,442,George Adams,LB,,0,0,0,,,,,,,,,,,,,,,,Morehead St.
,,,,,,,,,,,Passing,Passing,Passing,Passing,Passing,Rushing,Rushing,Rushing,Receiving,Receiving,Receiving,,,
Year,Rnd,Pick,,Pos,To,AP1,PB,St,CarAV,G,Cmp,Att,Yds,TD,Int,Att,Yds,TD,Rec,Yds,TD,Int,Sk,College/Univ
1966,1,5,John Niland,G,1975,2,6,9,76,138,,,,,,,,,,,,,,Iowa
1966,2,22,Willie Townes,DE,1970,0,0,2,19,38,,,,,,,,,,,,,,Tulsa
1966,5,79,Walt Garrison,RB,1974,0,1,6,51,119,0,1,0,0,0,899,3886,30,182,1794,9,,,Oklahoma St.
1966,6,86,Bob Dunlevy,E,,0,0,0,,,,,,,,,,,,,,,,West Virginia
1966,7,100,Arthur Robinson,E,,0,0,0,,,,,,,,,,,,,,,,Florida A&M
1966,8,116,Don Kunit,HB,,0,0,0,,,,,,,,,,,,,,,,Penn St.
1966,9,130,Darrell Elam,E,,0,0,0,,,,,,,,,,,,,,,,West Virginia Tech
1966,10,146,Mason Mitchell,HB,,0,0,0,,,,,,,,,,,,,,,,Washington
1966,11,160,Austin Denney,TE,1971,0,0,4,14,50,,,,,,2,3,0,71,764,3,,,Tennessee
1966,12,173,Les Shy,RB,1970,0,0,0,8,65,,,,,,144,523,3,23,273,1,,,Long Beach St.
1966,12,176,Craig Baynham,HB,1972,0,0,1,10,50,0,1,0,0,0,152,553,6,45,446,3,,,Georgia Tech
1966,13,190,Ron Lamb,RB,1972,0,0,0,4,56,,,,,,55,163,0,8,97,0,,,South Carolina
1966,14,206,Lewis Turner,HB,,0,0,0,,,,,,,,,,,,,,,,Norfolk St.
1966,15,220,Mark Gartung,T,,0,0,0,,,,,,,,,,,,,,,,Oregon St.
1966,16,236,Tom Piggee,HB,,0,0,0,,,,,,,,,,,,,,,,San Francisco St.
1966,17,250,George Allen,T,1966,0,0,0,1,9,,,,,,,,,,,,,,West Texas A&M
1966,18,266,Steve Orr,T,,0,0,0,,,,,,,,,,,,,,,,Washington
1966,19,280,Byron Johnson,T,,0,0,0,,,,,,,,,,,,,,,,Central Washington
1966,20,296,Lou Hudson,FL,,0,0,0,,,,,,,,,,,,,,,,Minnesota
,,,,,,,,,,,Passing,Passing,Passing,Passing,Passing,Rushing,Rushing,Rushing,Receiving,Receiving,Receiving,,,
Year,Rnd,Pick,,Pos,To,AP1,PB,St,CarAV,G,Cmp,Att,Yds,TD,Int,Att,Yds,TD,Rec,Yds,TD,Int,Sk,College/Univ
1965,1,5,Craig Morton,QB,1982,0,0,11,89,203,2053,3786,27908,183,187,215,627,12,,,,,,California
1965,2,19,Malcolm Walker,C,1970,0,0,2,16,58,,,,,,,,,,,,,,Rice
1965,4,47,Jimmy Sidle,RB,1966,0,0,0,0,6,,,,,,1,12,0,1,16,0,,,Auburn
1965,4,53,Bob Svihus,T,1973,0,0,7,44,122,,,,,,,,,,,,,,USC
1965,5,61,Roger Pettee,LB,,0,0,0,,,,,,,,,,,,,,,,Florida
1965,6,75,Sonny Utz,FB,,0,0,0,,,,,,,,,,,,,,,,Virginia Tech
1965,7,89,Brig Owens,DB,1977,0,0,9,59,158,,,,,,,,,,,,36,,Cincinnati
1965,8,103,Russell Wayt,LB,1965,0,0,0,1,9,,,,,,,,,,,,,,Rice
1965,9,117,Jim Zanios,FB,,0,0,0,,,,,,,,,,,,,,,,Texas Tech
1965,10,131,Gaylon McCollough,C,,0,0,0,,,,,,,,,,,,,,,,Alabama
1965,11,145,Jethro Pugh,DT,1978,0,0,12,79,183,,,,,,,,,,,,1,,Elizabeth City St.
1965,12,159,Ernie Kellermann,DB,1973,0,1,6,38,105,,,,,,,,,,,,19,,
1965,13,173,Jack Schraub,E,,0,0,0,,,,,,,,,,,,,,,,California
1965,14,187,Garry Porterfield,DE,1965,0,0,0,1,2,,,,,,,,,,,,,,Tulsa
1965,15,201,Gene Foster,RB,1970,0,0,3,21,68,11,19,248,1,0,445,1613,4,99,904,3,,,Arizona St.
1965,16,215,Doug McDougal,E,,0,0,0,,,,,,,,,,,,,,,,Oregon St.
1965,17,229,Mitch Johnson,T,1971,0,0,2,20,79,,,,,,1,1,0,1,1,0,,,UCLA
1965,18,243,Marty Amsler,DE,1970,0,0,1,14,37,,,,,,,,,,,,1,,Evansville
1965,19,257,Marv Rettenmund,HB,,0,0,0,,,,,,,,,,,,,,,,Ball St.
1965,20,271,Don Barlow,T,,0,0,0,,,,,,,,,,,,,,,,Kansas St.
,,,,,,,,,,,Passing,Passing,Passing,Passing,Passing,Rushing,Rushing,Rushing,Receiving,Receiving,Receiving,,,
Year,Rnd,Pick,,Pos,To,AP1,PB,St,CarAV,G,Cmp,Att,Yds,TD,Int,Att,Yds,TD,Rec,Yds,TD,Int,Sk,College/Univ
1964,1,4,Scott Appleton,DT,1968,0,0,3,22,70,,,,,,,,,,,,2,,Texas
1964,2,17,Mel Renfro HOF,DB,1977,1,10,13,106,174,,,,,,8,52,0,4,65,0,52,,Oregon
1964,4,45,Perry Lee Dunn,RB,1969,0,0,2,7,74,1,6,32,1,2,214,653,6,42,408,1,,,Mississippi
1964,6,73,Billy Lothridge,DB,1972,0,0,9,11,104,4,12,60,0,2,5,16,1,,,,3,,Georgia Tech
1964,6,82,Jim Curry,E,,0,0,0,,,,,,,,,,,,,,,,Cincinnati
1964,6,83,Jim Evans,WR,1965,0,0,0,1,21,,,,,,,,,9,80,0,,,Texas-El Paso
1964,7,88,Bob Hayes HOF,SE,1975,2,3,8,83,132,,,,,,24,68,2,371,7414,71,,,Florida A&M
1964,8,101,Al Geverink,HB,,0,0,0,,,,,,,,,,,,,,,,UCLA
1964,9,116,Jake Kupp,G,1975,0,1,9,43,154,,,,,,,,,4,28,0,,,Washington
1964,10,129,Roger Staubach HOF,QB,1979,0,6,8,104,131,1685,2958,22700,153,109,410,2264,20,1,-13,0,,,Navy
1964,11,144,Bob Crenshaw,G,,0,0,0,,,,,,,,,,,,,,,,Baylor
1964,12,157,Johnny Norman,E,,0,0,0,,,,,,,,,,,,,,,,
1964,13,172,Jerry Rhome,QB,1971,0,0,0,7,71,139,280,1628,7,14,26,91,1,,,,,,Tulsa
1964,14,185,Jim Worden,LB,,0,0,0,,,,,,,,,,,,,,,,Wittenberg
1964,15,200,Bill Van Burkleo,B,,0,0,0,,,,,,,,,,,,,,,,Tulsa
1964,16,213,Paul Cercel,C,,0,0,0,,,,,,,,,,,,,,,,Pittsburgh
1964,17,228,Bud Abell,LB,1968,0,0,0,6,40,,,,,,,,,,,,2,,Missouri
1964,18,241,Theophile Viltz,DB,1966,0,0,1,5,14,,,,,,,,,,,,,,USC
1964,19,256,H.D. Murphy,B,,0,0,0,,,,,,,,,,,,,,,,Oregon
1964,20,269,John Hughes,LB,,0,0,0,,,,,,,,,,,,,,,,SMU
,,,,,,,,,,,Passing,Passing,Passing,Passing,Passing,Rushing,Rushing,Rushing,Receiving,Receiving,Receiving,,,
Year,Rnd,Pick,,Pos,To,AP1,PB,St,CarAV,G,Cmp,Att,Yds,TD,Int,Att,Yds,TD,Rec,Yds,TD,Int,Sk,College/Univ
1963,1,6,Lee Roy Jordan,LB,1976,1,5,13,101,186,,,,,,,,,,,,32,,Alabama
1963,3,34,Jim Price,LB,1964,0,0,1,6,20,,,,,,,,,,,,1,,Auburn
1963,4,48,Whaley Hall,T,,0,0,0,,,,,,,,,,,,,,,,Mississippi
1963,7,90,Marv Clothier,G,,0,0,0,,,,,,,,,,,,,,,,Kansas
1963,10,132,Rod Scheyer,T,,0,0,0,,,,,,,,,,,,,,,,Washington
1963,11,146,Ray Schoenke,G,1975,0,0,9,47,145,,,,,,,,,,,,,,SMU
1963,12,160,Bill Perkins,HB,1963,0,0,0,0,4,,,,,,3,8,0,,,,,,Iowa
1963,13,174,Paul Wicker,T,,0,0,0,,,,,,,,,,,,,,,,Fresno St.
1963,14,188,Lou Cioci,LB,,0,0,0,,,,,,,,,,,,,,,,Boston Col.
1963,15,202,Jerry Overton,DB,1963,0,0,0,1,10,,,,,,,,,,,,,,Utah
1963,16,216,Dennis Golden,T,,0,0,0,,,,,,,,,,,,,,,,Holy Cross
1963,17,230,Ernie Parks,G,,0,0,0,,,,,,,,,,,,,,,,McMurry
1963,18,244,Bill Frank,T,1964,0,0,0,0,4,,,,,,,,,,,,,,Colorado
1963,19,258,Jim Stiger,HB,1967,0,0,1,8,58,0,1,0,0,0,140,583,2,31,297,2,,,Washington
1963,20,272,Tommy Lucas,E,,0,0,0,,,,,,,,,,,,,,,,Texas
,,,,,,,,,,,Passing,Passing,Passing,Passing,Passing,Rushing,Rushing,Rushing,Receiving,Receiving,Receiving,,,
Year,Rnd,Pick,,Pos,To,AP1,PB,St,CarAV,G,Cmp,Att,Yds,TD,Int,Att,Yds,TD,Rec,Yds,TD,Int,Sk,College/Univ
1962,2,18,Sonny Gibbs,QB,1964,0,0,0,0,2,1,3,3,0,1,,,,,,,,,TCU
1962,3,39,Bobby Plummer,T,,0,0,0,,,,,,,,,,,,,,,,TCU
1962,6,74,Donnie Davis,WR,1970,0,0,0,0,25,,,,,,,,,2,31,0,,,Saginaw Valley St.
1962,6,82,George Andrie,DE,1972,1,5,10,77,141,,,,,,,,,,,,1,,Marquette
1962,8,102,Ken Tureaud,B,,0,0,0,,,,,,,,,,,,,,,,Michigan
1962,10,130,John Longmeyer,G,,0,0,0,,,,,,,,,,,,,,,,Southern Illinois
1962,11,144,Larry Hudas,E,,0,0,0,,,,,,,,,,,,,,,,Michigan St.
1962,13,172,Bob Moses,E,,0,0,0,,,,,,,,,,,,,,,,Texas
1962,14,186,Harold Hays,LB,1969,0,0,0,8,96,,,,,,,,,,,,,,Southern Miss
1962,15,200,Guy Reese,DT,1966,0,0,2,13,57,,,,,,,,,,,,,,SMU
1962,16,214,Bob Johnston,T,,0,0,0,,,,,,,,,,,,,,,,Rice
1962,17,228,Ray Jacobs,DT,1969,0,0,6,30,79,,,,,,,,,,,,,,Howard Payne
1962,18,242,Dave Cloutier,DB,1964,0,0,0,1,12,,,,,,,,,,,,,,Maine
1962,19,256,Paul Holmes,T,,0,0,0,,,,,,,,,,,,,,,,Georgia
1962,20,270,Amos Bullocks,HB,1966,0,0,0,7,34,0,1,0,0,0,158,620,5,15,180,2,,,Southern Illinois
,,,,,,,,,,,Passing,Passing,Passing,Passing,Passing,Rushing,Rushing,Rushing,Receiving,Receiving,Receiving,,,
Year,Rnd,Pick,,Pos,To,AP1,PB,St,CarAV,G,Cmp,Att,Yds,TD,Int,Att,Yds,TD,Rec,Yds,TD,Int,Sk,College/Univ
1961,1,13,Bob Lilly HOF,DT,1974,7,11,14,125,196,,,,,,,,,,,,1,,TCU
1961,2,16,E.J. Holub,LB,1970,2,5,8,81,127,,,,,,,,,,,,9,,Texas Tech
1961,3,30,Stew Barber,T,1969,2,5,8,53,125,,,,,,,,,,,,3,,Penn St.
1961,4,44,Sonny Davis,LB,1961,0,0,0,0,2,,,,,,,,,,,,,,Baylor
1961,7,86,Art Gilmore,B,,0,0,0,,,,,,,,,,,,,,,,Oregon St.
1961,8,100,Don Talbert,T,1971,0,0,5,29,103,,,,,,,,,,,,,,Texas
1961,9,114,Glynn Gregory,E,1962,0,0,0,1,20,,,,,,,,,6,100,0,1,,SMU
1961,11,142,Norris Stevenson,B,,0,0,0,,,,,,,,,,,,,,,,Missouri
