Year,Rnd,Pick,,Pos,To,AP1,PB,St,CarAV,G,Cmp,Att,Yds,TD,Int,Att,Yds,TD,Rec,Yds,TD,Int,Sk,College/Univ
1961,10,78,Jerry Daniels,E,,0,0,0,,,,,,,,,,,,,,,,Mississippi
1961,11,86,Marvin Tibbets,HB,,0,0,0,,,,,,,,,,,,,,,,Georgia Tech
1961,12,94,Paul Hynes,DB,1962,0,0,1,8,23,,,,,,,,,,,,2,,Louisiana Tech
1961,13,102,Glynn Gregory,E,1962,0,0,0,1,20,,,,,,,,,6,100,0,1,,SMU
1961,14,110,Curtis McClinton,FB,1969,0,3,5,61,107,1,4,33,1,0,762,3124,18,154,1945,14,,,Kansas
1961,15,114,Ed Nutting,T,1963,0,0,1,5,18,,,,,,,,,,,,,,Georgia Tech
1961,15,118,Roy Lee Rambo,G,,0,0,0,,,,,,,,,,,,,,,,TCU
1961,16,126,Aaron Thomas,TE,1970,0,1,6,64,133,,,,,,4,-10,0,262,4554,37,,,Oregon St.
1961,17,134,Jarrell Williams,HB,,0,0,0,,,,,,,,,,,,,,,,Arkansas
1961,18,142,Ron Hartline,FB,,0,0,0,,,,,,,,,,,,,,,,Oklahoma
1961,19,150,Frank Jackson,FL,1967,0,1,7,37,90,1,2,9,0,1,121,790,7,188,2955,24,,,SMU
1961,20,158,Bobby Lane,LB,1964,0,0,0,1,8,,,,,,,,,,,,,,Baylor
1961,21,166,Dick Thornton,QB,,0,0,0,,,,,,,,,,,,,,,,Northwestern
1961,22,174,Ed Sharockman,DB,1972,0,0,9,70,142,,,,,,,,,,,,40,,Pittsburgh
1961,23,182,Lou Zivkovich,T,,0,0,0,,,,,,,,,,,,,,,,New Mexico St.
1961,24,190,Pat Dye,G,,0,0,0,,,,,,,,,,,,,,,,Georgia
1961,25,198,Ray Ramsey,QB,,0,0,0,,,,,,,,,,,,,,,,Adams St.
1961,26,206,Danny House,HB,,0,0,0,,,,,,,,,,,,,,,,Davidson
1961,27,214,Bob Schloredt,QB,,0,0,0,,,,,,,,,,,,,,,,Washington
1961,28,222,Bill Stine,G,,0,0,0,,,,,,,,,,,,,,,,Michigan
1961,29,230,Lonnie Caddell,FB,,0,0,0,,,,,,,,,,,,,,,,Rice
1961,30,238,Cedric Price,E,,0,0,0,,,,,,,,,,,,,,,,Kansas St.
